country,t,onset2COWCS,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,1,2,6,10,19
AFG,2004,0.0,8.0,,0.041835755,0.007693,0.002717,0.006141,0.0,0.0,0.000523135,0.000523143,0.007655501,0.0174966,0.000912525,-0.001394678,0.000137477,0.00204957,0.001230423
AFG,2005,1.0,8.0,,0.041835755,0.007693,0.002717,0.006141,0.0,0.0,0.000484437,0.000484433,0.010764346,0.09863638,1.022e-06,-0.000315278,-0.000167632,-0.001623836,-0.001001601
AFG,2006,,8.0,,0.041835755,0.007693,0.002717,0.006141,0.0,,0.000369966,0.00036997,-0.031067744,0.035256762,-0.001012147,-0.001424419,-0.000106241,0.000279802,-0.000551461
AFG,2007,,8.0,,0.041835755,0.007693,0.002717,0.006141,0.0,,0.00026466,0.00026466,0.013120458,0.08425269,-0.002271278,0.001594475,7.933e-06,8.4185e-05,-0.000514524
AFG,2008,,8.0,,0.041835755,0.007693,0.002717,0.006141,0.0,,0.000262581,0.000262577,0.007430449,-0.000227359,-0.003904685,-0.000360685,-0.000325773,-0.006768851,-0.000366272
AGO,1991,,7.0,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000238441,0.000238443,-0.00549379,-0.029494645,0.00032578,-7.8605e-05,0.00029569,0.005630483,0.001193536
AGO,1992,,7.0,0.005,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000284299,0.000284296,0.008670673,-0.050390847,0.000577658,0.000434009,0.000312584,0.008279669,0.002085619
AGO,1993,,7.0,0.0045,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000253484,0.00025348,-0.000660881,-0.30103725,0.000378807,0.000566834,0.000308385,0.00420902,0.001450014
AGO,1994,,7.0,0.0045,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000227176,0.000227176,0.002074868,-0.022303127,0.000633147,0.000707157,0.000287776,0.005702349,0.002873266
AGO,1995,0.0,7.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000265561,0.000265561,-0.005631894,0.062128954,0.00222221,0.003080459,0.001187473,0.016522058,0.007774573
AGO,1996,0.0,7.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000242785,0.000242788,0.000689119,0.07271024,-0.000512727,0.000256979,-0.000474245,-0.007081477,-0.002529962
AGO,1997,0.0,7.0,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000210166,0.000210168,-0.003868058,0.043859735,-0.000383739,-6.047e-05,-0.000225735,-0.003059844,-0.003753692
AGO,1998,1.0,7.0,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000184573,0.000184571,0.008109883,0.035723075,9.894e-05,0.000653227,8.029e-06,-0.004993002,0.000617963
AGO,1999,,7.0,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.00017406,0.000174059,0.002867341,0.00248188,0.000851767,0.001922434,0.000294223,0.007810787,0.003996274
AGO,2000,,8.0,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.00015717,0.000157168,-0.012854397,0.001128996,-0.00142601,-0.002239077,-0.000691473,-0.015443642,-0.007788831
AGO,2001,,8.0,0.0035,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000154071,0.000154071,-0.000834256,0.002560077,0.000457135,-0.001408357,0.000480921,0.006600269,0.00146646
AGO,2002,0.0,8.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000208579,0.000208585,0.005836621,0.10762416,-0.000740246,-0.001015724,-0.000560208,-0.005843319,-0.001720709
AGO,2003,0.0,8.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000271894,0.000271888,0.000478581,-0.006492533,0.000385818,-0.000185712,0.000303232,0.004232484,-3.9921e-05
AGO,2004,0.0,8.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000297628,0.000297628,0.006021097,0.06663615,-0.000484257,0.000520592,-0.000226965,-0.003361015,-0.001144299
AGO,2005,0.0,8.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,0.0,0.000273481,0.000273485,0.009851068,0.16082366,-0.000865351,-0.001165814,-0.000665224,-0.008476554,-0.001757211
AGO,2006,,8.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,,0.000241242,0.000241239,-0.02067849,0.14495759,-0.000455878,-0.000428783,-0.000273911,-0.004133615,-0.000756374
AGO,2007,,8.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,,0.000223279,0.000223281,0.005931601,0.16370665,0.000102881,-0.00064625,0.000185552,0.001973798,-0.000689806
AGO,2008,,8.0,0.004,0.022721259,0.007867,0.006276,0.00787,0.0,,0.000215992,0.00021599,0.011607692,0.09509341,8.8596e-05,1.051e-06,9.0594e-05,0.001318276,-0.000112661
ALB,1991,0.0,7.0,0.0055,,0.002204,0.004719,0.000399,0.0,0.0,0.000132777,0.000132769,-0.002113208,-0.31608972,0.000273226,0.000601501,0.001810393,0.017265934,0.001691371
ALB,1992,0.0,7.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,9.75e-05,9.75e-05,0.011710435,-0.10759608,0.001752638,0.006073092,0.006854577,0.048138932,0.007058837
ALB,1993,0.0,7.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,7.53e-05,7.53e-05,-0.001443625,0.061179988,-0.000219339,0.002710493,-0.000248324,-0.015089539,-0.003872888
ALB,1994,0.0,7.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,7.95e-05,7.95e-05,0.000550196,0.047825813,-0.000381045,-0.00016953,-0.000339077,-0.012318456,-0.002169079
ALB,1995,0.0,7.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,6.52e-05,6.52e-05,-0.004463524,0.099045984,0.000322283,0.001012943,0.00116338,0.003265416,-0.00017191
ALB,1996,0.0,7.0,0.005,,0.002204,0.004719,0.000399,0.0,0.0,4.17e-05,4.17e-05,0.001653731,0.059864424,-0.00037318,-0.003423014,-0.001817762,-0.012378176,-0.001044651
ALB,1997,0.0,7.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,3.89e-05,3.89e-05,-0.006395802,-0.1320788,0.000999836,0.004815629,0.002506941,0.015871233,0.002028135
ALB,1998,0.0,7.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,3.84e-05,3.84e-05,0.010252938,0.096085116,0.000505148,-0.00107507,-0.00294489,-0.017618291,-0.001424107
ALB,1999,0.0,7.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,4.71e-05,4.71e-05,0.000647575,0.06922918,0.000704802,-0.000558091,-0.001357706,-0.009235417,-0.000850168
ALB,2000,0.0,8.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,4.72e-05,4.72e-05,-0.024538428,0.041358918,0.004001801,0.006215328,-0.000127971,0.003986721,0.001186426
ALB,2001,0.0,8.0,0.0075,,0.002204,0.004719,0.000399,0.0,0.0,4.73e-05,4.73e-05,0.01318574,0.04034838,-0.003119503,-0.007577922,0.00062445,0.004397156,-0.000637821
ALB,2002,0.0,8.0,0.0085,,0.002204,0.004719,0.000399,0.0,0.0,5.2e-05,5.2e-05,-0.002671287,0.002040524,-0.000641187,-0.000312876,-4.8106e-05,0.003604622,4.3396e-05
ALB,2003,0.0,8.0,0.0085,,0.002204,0.004719,0.000399,0.0,0.0,5.15e-05,5.15e-05,0.009959966,0.027921561,-0.000309046,-0.003593332,0.000678159,0.005801057,2.0543e-05
ALB,2004,0.0,8.0,0.0085,,0.002204,0.004719,0.000399,0.0,0.0,5.14e-05,5.14e-05,0.005462259,0.02696621,-0.000212908,-0.000933085,0.000204199,0.003414487,7.0999e-05
ALB,2005,0.0,8.0,0.0095,,0.002204,0.004719,0.000399,0.0,0.0,5.15e-05,5.15e-05,0.009652138,0.025951348,1.2027e-05,0.00043451,-0.000543406,0.000219719,-9.898e-06
ALB,2006,,8.0,0.0095,,0.002204,0.004719,0.000399,0.0,,5.19e-05,5.19e-05,-0.020523101,0.022985995,0.000165079,0.000141464,0.001992895,0.014779331,0.00067859
ALB,2007,,8.0,0.0095,,0.002204,0.004719,0.000399,0.0,,5.25e-05,5.25e-05,0.001730263,0.030818261,0.000253027,0.000392696,0.00120201,0.010638175,0.000967922
ALB,2008,,8.0,0.0095,,0.002204,0.004719,0.000399,0.0,,5.12e-05,5.12e-05,0.015621766,0.035953067,-7.587e-05,0.000337926,0.000149116,0.001609562,0.000397692
AND,1991,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,-0.002113208,,-0.000281783,-0.003039009,0.006717066,0.001553128,-4.7207e-05
AND,1992,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.011710435,,0.000195448,-0.000640457,0.003266774,0.003377139,0.000238524
AND,1993,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,-0.001443625,,-1.98e-06,-0.000387037,-0.001144897,0.000158358,-0.000131286
AND,1994,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.000550196,,0.0003738,0.000160898,0.001627369,0.004915207,0.000269268
AND,1995,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,-0.004463524,,0.000386892,0.000172771,0.000370566,0.002911634,0.000501459
AND,1996,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.001653731,,4.0376e-05,-0.00158856,0.000490018,0.000305096,-7.45e-07
AND,1997,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,-0.006395802,,0.0009542,-0.000712585,0.001106664,0.001636587,0.00081167
AND,1998,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.010252938,,-5.664e-06,-0.005620613,-0.000797042,-0.004212442,-0.000157221
AND,1999,0.0,7.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.000647575,,0.000346391,0.000242905,0.001023698,0.001316763,0.000283309
AND,2000,0.0,8.0,,,0.007139,0.002326,0.006848001,,0.0,,,-0.024538428,,0.000264469,0.005229351,0.000837522,0.001385132,0.001144394
AND,2001,0.0,8.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.01318574,,2.2848e-05,-0.001304688,0.001378457,0.001523325,-0.000599433
AND,2002,0.0,8.0,,,0.007139,0.002326,0.006848001,,0.0,,,-0.002671287,,-0.000684582,-0.001921453,-0.001987954,-0.002272507,-0.000558562
AND,2003,0.0,8.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.009959966,,-0.000611233,-0.004151902,0.002540703,0.001751713,-8.4421e-05
AND,2004,0.0,8.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.005462259,,0.000186967,-0.001543194,0.001829124,0.004060591,0.000537033
AND,2005,0.0,8.0,,,0.007139,0.002326,0.006848001,,0.0,,,0.009652138,,0.000170493,9.0621e-05,-2.92e-05,0.001148927,0.000244911
AND,2006,,8.0,,,0.007139,0.002326,0.006848001,,,,,-0.020523101,,0.000458801,-0.001819565,0.002089679,0.007804795,0.000993881
AND,2007,,8.0,,,0.007139,0.002326,0.006848001,,,,,0.001730263,,0.000640072,3.522e-05,-0.001224587,0.004948136,0.000945022
AND,2008,,8.0,,,0.007139,0.002326,0.006848001,,,,,0.015621766,,0.000552441,0.001024955,-0.00203221,0.003376105,0.000945374
ANT,1991,0.0,7.0,,,,0.003866,0.002508,,0.0,,,-0.005542085,,-0.009365093,-0.009367613,1.673008373,-0.001672449,-0.006428065
ANT,1992,0.0,7.0,,,,0.003866,0.002508,,0.0,,,0.008693755,,-0.006996884,-0.006995846,-0.664045885,-0.000374798,-0.002967413
ANT,1993,0.0,7.0,,,,0.003866,0.002508,,0.0,,,-0.00150393,,-0.016236885,-0.016237174,-0.105950673,-0.001462391,-0.007248606
ANT,1994,0.0,7.0,,,,0.003866,0.002508,,0.0,,,0.00292021,,-0.002506614,-0.002506548,0.059268342,-0.000786924,-0.001309473
ANT,1995,0.0,7.0,,,,0.003866,0.002508,,0.0,,,-0.006439269,,0.001204555,0.00120449,0.098616154,0.000594038,0.00013455
ANT,1996,0.0,7.0,,,,0.003866,0.002508,,0.0,,,0.001482815,,-0.002101227,-0.002101756,-0.221940426,-0.000679182,-0.000734853
