,t,s1,s2,s6,s10,s19,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff,country
38,1991,-0.0040416658596558,-0.0030638409312666,-0.0036524447720287,-0.0033608525448875,-0.0089052222744122,0.0,7.0,-0.11392622,0.106057495,0.028792718,0.16698153,0.001,0.014350845,0.008747,0.007021,0.008705,0.0,0.0,0.000332162,0.000332162,-0.00549379,-0.10152069,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0389204769881387,-0.0008583046352072,26
39,1991,-0.0004440557702994,-0.0013660869263293,-0.0026740598619424,-0.0009105278300186,-0.0006027938081873,0.0,7.0,-0.007279794,0.07756795,0.019234471,0.16698153,0.0045,-0.095670156,0.008747,0.006642,0.006871,0.0,0.0,0.000310235,0.000310229,-0.00549379,-0.018608028,0.0034999999999999,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0446814366510456,-0.0007779408760442,27
42,1991,0.0077383651420993,-0.0060744054627248,0.0250177414155705,0.0131968311496968,0.0096162731983151,0.0,7.0,-0.002349448,0.080394894,0.041143525,0.1669678,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.000241041,0.000241041,-0.005542085,-0.023667842,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0397578657621865,-2.230487337650383e-05,29
43,1991,-0.0114302649681292,-0.0144095992261111,-0.0125435254714584,-0.0065244907404324,-0.0061809493721474,0.0,7.0,-0.124161415,0.092696466,0.045613784,0.1669678,0.0015,,0.005908,0.005059,,0.0,0.0,9.28e-05,9.28e-05,-0.005542085,-0.13902733,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0340472757348838,-0.0004253074730965,30
47,1991,0.001134127148498,0.0039291370018912,0.0016143666019817,0.0025372265956002,0.0006845569744188,0.0,7.0,0.045243565,0.11289585,0.054338742,0.16392769,0.01,0.006931472,0.001682,0.006571,0.001642,0.0,0.0,7.58e-05,7.58e-05,-0.002113208,0.020464532,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0394978217290117,0.0002220164389103,32
48,1991,-0.0018767433716129,-0.0712885980719325,-0.0112124870409142,-0.0061021613095604,-0.001588421086272,0.0,7.0,-0.0194776,0.05927531,0.027929068,0.16698153,0.001,0.013609766,0.007962,0.000435,0.006558,0.0,0.0,0.000246573,0.000246573,-0.00549379,-0.017349932,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0685797499003973,6.378051575092747e-06,33
49,1991,0.0069768625050831,0.0036538910662482,0.0088632002493581,0.0081652773985802,0.0036980070528042,0.0,7.0,0.01037085,0.08547597,0.048005898,0.16392769,0.01,-0.095670156,0.000819,0.002333,0.001049,0.0,0.0,2.6e-05,2.6e-05,-0.002113208,-0.011074436,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0622233552674107,5.824170678760121e-05,34
50,1991,-0.0046414313501224,-0.0017295679453477,0.0181273574686109,0.0059832544004075,0.0028644473189197,0.0,7.0,-0.011539023,0.08885026,0.050059393,0.1669678,0.008,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.000195734,0.00019573,-0.005542085,-0.038341284,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0337436569867187,-0.0008659029794193,35
51,1991,0.0076752036889133,0.0011790749870704,0.0156222928273469,0.006166364969117,0.017592067599366,0.0,7.0,-0.035002682,0.101537436,0.023781568,0.16698153,0.004,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.000235572,0.000235572,-0.00549379,-0.053634264,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0393356354486023,0.0016598324432639,36
52,1991,0.0039575240141061,0.003873023878923,0.0091108723307443,0.0035674170445232,-0.0011105674615945,0.0,7.0,0.038819496,0.092523456,0.03628906,0.1669678,0.0095,0.03637586,0.00655,0.001417,0.001308,0.0,1.0,0.000106968,0.000106968,-0.005542085,0.021536643,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0875764790656347,-0.0008354632884256,37
53,1991,0.0083017958522855,0.0043994246052901,0.0070687583002841,0.0077528059452422,0.0034620005269164,0.0,7.0,-0.05607751,0.10970422,0.040672265,0.16698153,0.002,0.0,0.001836,0.001979,0.000237,0.0,0.0,0.000251882,0.000251878,-0.00549379,-0.08111934,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0317636910317143,0.0004298793434265,38
55,1991,0.0001889360092486,0.0001322378056401,0.0012184419614235,0.0104198372760802,-0.0003150189576688,0.0,7.0,0.022584591,0.10583079,0.04369387,0.16392769,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,2.81e-05,2.81e-05,-0.002113208,-0.004291508,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0506945918293194,-6.333734863269574e-05,39
58,1991,0.0072511771407889,-0.0013495041658361,0.0126333392070888,0.0107264894118469,-8.792366730257795e-05,0.0,7.0,-0.06898093,0.08519947,0.028013643,0.16392769,0.01,-0.017719569,0.001315,0.002531,0.001412,0.0,0.0,5.47e-05,5.47e-05,-0.002113208,-0.09743617,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0550065302691823,0.0001585459009898,41
60,1991,0.0070487960711268,0.0012902331805744,0.0134550451415172,0.0066588456227503,0.0028466931336781,0.0,7.0,0.036319505,0.06867376,0.013157078,0.16698153,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,1.0,0.000235364,0.000235364,-0.00549379,0.02871061,0.001,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0494065897091343,0.0020125101800832,42
61,1991,0.0016065593146071,0.001836681483,0.0045473850181013,0.0040352712324189,0.002048297463361,0.0,7.0,-0.01659749,0.10962417,0.054751746,0.16392769,0.01,-0.002231435,0.001211,0.006944,0.000532,0.01,0.0,2.99e-05,2.99e-05,-0.002113208,-0.03571171,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0553664636781063,-3.2364028960701896e-05,43
63,1991,0.0015878230895365,-0.0032360008676894,-0.0020442516128153,-0.0001165001964002,-0.0003325209192021,0.0,7.0,0.023633946,0.09671303,0.042291448,0.16698153,0.003,-0.095670156,0.006733,0.007987,0.006731,0.01,0.0,0.000282846,0.000282843,-0.00549379,0.015845146,0.0015,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0416510354268302,-0.0003777431600823,45
64,1991,-0.0007656332549738,-0.0098486662242411,-0.007918237138457,-0.0048914466182135,-0.0073234697087849,0.0,7.0,-0.04382763,0.08787598,0.03282848,0.16698153,0.0025,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.000685334,0.000685338,-0.00549379,-0.05674032,0.001,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0472265310968939,0.0001581611871291,46
65,1991,0.0010826575170233,0.0099011658319592,0.0036155675214835,0.0037855164089398,0.0008100109757043,0.0,7.0,-0.016597303,0.06894176,0.045915905,0.16698153,0.009,-0.095670156,0.007864,0.00097,0.008076,0.01,0.0,0.000384979,0.000384983,-0.00549379,-0.027900148,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0356542039697316,0.000615857334578,47
66,1991,-0.0001525100965343,0.0003384699163072,-0.0003860485733917,0.0001355295714186,-0.0006401802430408,0.0,7.0,0.018802786,0.09235119,0.043614496,0.16392769,0.01,0.0308191,0.001576,0.00153,0.0003,0.0,0.0,0.000119016,0.000119016,-0.002113208,-0.009704318,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0480009434793902,7.753859256999507e-05,48
68,1991,-0.0048498392949205,-0.0067878741549122,0.002282551396203,7.158696771590589e-05,-0.001863369842301,0.0,7.0,0.009203147,0.09128371,0.04442266,0.1669678,0.0065,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00027176,0.00027176,-0.005542085,-0.006621482,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0453648443490301,-0.0008130820641862,49
71,1991,0.0066311389914133,0.0006736504117566,0.01945459821672,0.0070154630209776,0.0087139072128771,0.0,7.0,-0.00194426,0.08503321,0.037858047,0.1669678,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.000285611,0.000285611,-0.005542085,-0.008027147,0.0,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0431286961465824,-0.0009799901492274,50
73,1991,0.0032813666644477,0.023054698839763,0.0099384309616768,0.0030128242018802,0.002584893024747,0.0,7.0,-0.01702563,0.08764678,0.054483127,0.1669678,0.0015,0.027343675,0.00095,0.004704,,0.0,0.0,0.000181206,0.000181209,-0.005542085,-0.011350479,-0.007,0.0019304724114074,-0.0091601399367545,-0.0114165118001186,0.0031051756443967,0.0010563130999243,0.0457456397543216,8.083556476600612e-05,52
