country,t,s1,s2,s6,s10,s19,coup,onset2COWCS,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,democracy_diff,avgs1,avgs2,avgs6,avgs10,avgs19,trans_outp_p,trans_diff
BEN,1991,0.004729849227852,0.009153423600464,0.002174065687686,0.0013127743609425,0.0010205336555935,0.0,0.0,7.0,0.014734026,0.084877774,0.037816763,0.16698153,0.008,-0.095670156,0.007871999,0.005544,0.007905,0.0,0.0,0.000313021,0.000313021,-0.00549379,0.009892043,0.003,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0488217432191173,0.0001413742163949
BFA,1991,-0.0005046053398354,-0.0103472602254423,-0.00287516642564,-0.0028255798367495,-0.001967655042809,0.0,0.0,7.0,0.06420757,0.09064417,0.034520198,0.16698153,0.0025,-0.095670156,0.007377,0.005798,0.007228,0.0,0.0,0.000330791,0.000330798,-0.00549379,0.049520146,0.001,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0294450045714764,-7.281762778569775e-05
BGD,1991,-0.0016486577239718,-0.0045757584706292,-0.0042703079761721,-0.0035217215593248,-0.0015649463952866,0.0,0.0,7.0,0.010073495,0.11644036,0.06746869,0.15959682,0.008,-0.095670156,0.000454,0.00209,0.000925,0.01,0.0,0.000228249,0.000228249,-0.006785229,-0.003773195,0.0055,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0360878133988081,-5.445128869970006e-05
BGR,1991,0.0722253112750355,0.0516220078323084,0.0980830805949049,0.0740565944079274,0.0680195725468736,0.0,0.0,7.0,-0.07129642,0.09079362,0.043738943,0.16392769,0.009,0.03010621,0.004021,0.005965,0.003031,0.0,0.0,-0.000137739,-0.000137731,-0.002113208,-0.09436564,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0418160640926878,0.0006279895294548
BHR,1991,0.0011414594703455,-0.0397501993798392,0.0056385949636456,-0.0006949768124509,-0.0030065007025723,0.0,0.0,7.0,0.016039034,0.06244621,0.06652589,0.15959682,0.0,-0.095670156,0.005021,0.005528,0.004344,0.01,0.0,0.000290614,0.00029061,-0.006785229,-0.006351847,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0412522375983483,-0.0001488202050467
BHS,1991,0.0020316287902085,-9.62740134172052e-05,-0.0016564576411175,-0.0018819597380299,-0.0019002721541753,0.0,0.0,7.0,,,,0.1669678,,-0.095670156,0.004228,0.006815,0.001855,0.01,0.0,,,-0.005542085,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0414430788843763,-0.0008324596104565
BIH,1991,0.0030192763515797,0.0045041978965897,0.0140481464822879,0.0075295613692308,0.0031447340283452,0.0,1.0,7.0,,0.08400526,0.044661738,0.16392769,,0.041026432,0.0063,0.006851,0.006751,,0.0,,,-0.002113208,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0505009545949527,0.0003868426814907
BLR,1991,0.1543727643018203,0.1235148157456771,0.1885761071389842,0.1495789364496056,0.1546183373709386,0.0,0.0,7.0,-0.014386468,0.09230633,0.038950197,0.16392769,0.0085,,0.003222,0.006116,0.004666,0.0,0.0,3.92e-06,3.92e-06,-0.002113208,-0.049160637,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0442190965521093,0.0021899070880833
BLZ,1991,0.002892276420889,-0.0270907377790118,0.0058086654903716,-0.0106863510082161,-0.0033082437615246,0.0,0.0,7.0,,,,0.1669678,,0.013083329,0.007015,0.005813,0.006303,0.01,0.0,,,-0.005542085,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0608072373995448,-0.0020766190881729
BMU,1991,-0.0065520338798908,-0.0481720754982924,-0.0129146164213775,-0.0068091887783396,-0.003860133039466,0.0,0.0,7.0,,,,0.16458338,,,,0.007112,,0.01,0.0,,,-0.007742658,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0404768038362044,5.2666212851402994e-05
BOL,1991,-0.0003379762175683,-0.0012417394303205,-0.0006782451785149,-1.3127578959911191e-05,0.0007021895568928,0.0,0.0,7.0,0.029320166,0.08814551,0.01825778,0.1669678,0.0095,0.035807375,0.007396,0.002085,0.00224,0.0,0.0,0.000236884,0.000236884,-0.005542085,0.019794732,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0951013839818547,8.349625768060143e-05
BRA,1991,0.0014104790038126,0.0038558730504631,0.0063922626514903,0.0113325441953406,0.0029771254264586,0.0,0.0,7.0,-0.005874591,0.11942003,0.028993111,0.1669678,0.009,0.011314021,0.005408,0.006054001,0.000468,0.0,0.0,0.000158429,0.000158425,-0.005542085,-0.028208852,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0382688139688419,0.0010682979209956
BRB,1991,0.0054178623418759,0.0001375205775732,0.012767960321825,0.0030556493726458,0.0005690260342326,0.0,0.0,7.0,,,,0.1669678,,-0.095670156,0.001423,0.006934,0.000926,0.01,0.0,,,-0.005542085,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0534773427208956,-0.0003724156000374
BRN,1991,-0.011926072810944,-0.0358118603970158,-0.0162028389726568,-0.0122413302895678,-0.0132924639931713,0.0,0.0,7.0,,,,0.15959682,,,0.005416,0.004404,0.003438,0.01,0.0,,,-0.006785229,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0416199652878021,5.919021778680311e-05
BTN,1991,0.002179811867685,0.0348120551513729,0.0174172475951523,0.0207951138967155,0.0076768491372425,0.0,0.0,7.0,,,,0.15959682,0.0,0.045464814,0.00605,0.003787,0.006056,0.01,0.0,,,-0.006785229,,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0473747452630812,0.001136290962535
BWA,1991,-0.0016706577364428,-0.0190015604782525,-0.001623752404803,0.0030581298758901,-0.0007875704605715,0.0,0.0,7.0,0.017045386,0.07172504,0.008002603,0.16698153,0.0085,-0.095670156,0.004102,0.005986,0.00411,0.01,0.0,0.000299834,0.000299837,-0.00549379,-0.030490797,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0312710346297418,0.0005363364763581
CAF,1991,0.0011994869748611,0.0078782458804231,0.001542777201272,0.0009264821356607,0.0020612925664642,0.0,0.0,7.0,-0.034093164,0.08063049,0.01628528,0.16698153,0.002,0.014816046,0.008295001,0.007916,0.008334,0.0,0.0,0.000286698,0.0002867,-0.00549379,-0.028466556,0.0005,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0485484027575842,0.0001102585259293
CAN,1991,-0.0024272335783488,-0.0024931991633179,-0.002000176332416,-0.0014591571358801,-0.0008320548903288,0.0,0.0,7.0,-0.032704234,0.10244151,0.011288351,0.16458338,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,0.0,0.000116982,0.00011698,-0.007742658,-0.05371903,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0485593423745308,-0.0005510657855574
CHE,1991,0.0015945881956459,0.0015939332541154,0.00545209916169,0.0072586044493971,0.0029028712090092,0.0,0.0,7.0,-0.020320049,0.08842252,0.051591393,0.16392769,0.01,0.04203199,0.005314,0.006083,0.005441,0.0,0.0,0.000122026,0.000122026,-0.002113208,-0.038744472,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0350967894212423,0.0002464261004823
CHL,1991,-0.0036853676896365,-0.0068181804606966,-0.0118367133091853,-0.0061583339888684,-0.007926049858777,0.0,0.0,7.0,0.06149323,0.094995715,0.028810993,0.1669678,0.009,0.040535226,0.001861,0.003841,0.001871,0.0,0.0,0.000169925,0.000169924,-0.005542085,0.041572288,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0773728339147395,-7.751415160020536e-05
CHN,1991,0.0003245944884162,0.0004256273186912,-0.0044168227170882,0.0013100881544087,-0.0001880090589477,0.0,0.0,7.0,0.051446036,0.1395595,0.048153453,0.15959682,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,0.0,0.00013645,0.000136446,-0.006785229,0.00876322,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0298476389654082,-0.0004980817900374
CIV,1991,0.0006448866952675,-0.0083708918689531,-0.008296849282347,-0.0047523634124979,-0.0034437451146901,2.0,0.0,7.0,-0.04207568,0.0947574,0.03713689,0.16698153,0.0015,-0.009162908,0.008204,0.007551,0.007842001,0.0,0.0,0.000429861,0.000429865,-0.00549379,-0.043945737,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0382265688013929,-0.0001066400402804
CMR,1991,0.0067943754548655,0.0011065369703309,0.0091840820153346,0.0019410814873933,0.0025754475322396,0.0,0.0,7.0,-0.06519993,0.09411672,0.03260131,0.16698153,0.001,0.028735647,0.008635,0.007338,0.008898,0.0,0.0,0.000286818,0.000286818,-0.00549379,-0.07618286,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0465485096575382,0.0005063735602749
COD,1991,-0.0040416658596558,-0.0030638409312666,-0.0036524447720287,-0.0033608525448875,-0.0089052222744122,0.0,0.0,7.0,-0.11392622,0.106057495,0.028792718,0.16698153,0.001,0.014350845,0.008747,0.007021,0.008705,0.0,0.0,0.000332162,0.000332162,-0.00549379,-0.10152069,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0389204769881387,-0.0008583046352072
COG,1991,-0.0004440557702994,-0.0013660869263293,-0.0026740598619424,-0.0009105278300186,-0.0006027938081873,0.0,0.0,7.0,-0.007279794,0.07756795,0.019234471,0.16698153,0.0045,-0.095670156,0.008747,0.006642,0.006871,0.0,0.0,0.000310235,0.000310229,-0.00549379,-0.018608028,0.0034999999999999996,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0446814366510456,-0.0007779408760442
COL,1991,0.0003413955863028,0.0001997147592776,0.0048774474771943,0.0045238274240394,0.0008135718042387,0.0,,7.0,-0.004122787,0.10422966,0.034772404,0.1669678,0.0095,0.03613617,0.006014,0.001478,0.000193,0.0,0.0,0.00020007,0.000200067,-0.005542085,-0.022663604,0.0005000000000000004,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0584087410873662,-0.000227196986322
CPV,1991,-0.0008445635665978,-0.0422590467545134,-0.006370259902564,-0.0078484627916542,-0.003136164540961,0.0,0.0,7.0,-0.038374435,0.058719516,0.04477441,0.16698153,,0.028154088,0.004174,0.000766,,0.0,0.0,0.000179775,0.000179775,-0.00549379,-0.071420506,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.052638827230811,-0.0001074805252365
CRI,1991,0.0077383651420993,-0.0060744054627248,0.0250177414155705,0.0131968311496968,0.0096162731983151,0.0,0.0,7.0,-0.002349448,0.080394894,0.041143525,0.1669678,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,0.0,0.000241041,0.000241041,-0.005542085,-0.023667842,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0397578657621865,-2.230487337650383e-05
CUB,1991,-0.0114302649681292,-0.0144095992261111,-0.0125435254714584,-0.0065244907404324,-0.0061809493721474,0.0,0.0,7.0,-0.124161415,0.092696466,0.045613784,0.1669678,0.0015,,0.005908,0.005059,,0.0,0.0,9.28e-05,9.28e-05,-0.005542085,-0.13902733,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0340472757348838,-0.0004253074730965
CYM,1991,-0.0043291802257971,-0.0071085228245881,-0.0041369453307209,0.020720316069709,-0.0056614392455656,0.0,0.0,7.0,,,,0.1669678,,,,,,,0.0,,,-0.005542085,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0470881656923605,-0.0017014734164352
CYP,1991,-0.0052844806863411,-0.0103318736138844,-0.003596498072691,-0.0075405737215702,-0.0039236143383342,0.0,0.0,7.0,,,,0.15959682,0.01,0.021972246,0.000939,0.003962,0.003962,0.01,0.0,,,-0.006785229,,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0369538317904461,-0.0002708092347383
CZE,1991,0.0323586205108876,0.0135399094371045,0.0437692041796268,0.0231579968723977,0.0263264649105016,,,7.0,-0.11577595,0.092404,0.048930164,0.16392769,,,0.003222,0.006591,0.003233,,,-4.22e-06,-4.22e-06,-0.002113208,-0.13737428,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0573660969020042,-0.0007900669991416
DEU,1991,0.001134127148498,0.0039291370018912,0.0016143666019817,0.0025372265956002,0.0006845569744188,0.0,0.0,7.0,0.045243565,0.11289585,0.054338742,0.16392769,0.01,0.006931472,0.001682,0.006571,0.001642,0.0,0.0,7.58e-05,7.58e-05,-0.002113208,0.020464532,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0394978217290117,0.0002220164389103
DJI,1991,-0.0018767433716129,-0.0712885980719325,-0.0112124870409142,-0.0061021613095604,-0.001588421086272,1.0,0.0,7.0,-0.0194776,0.05927531,0.027929068,0.16698153,0.001,0.013609766,0.007962,0.000435,0.006558,0.0,0.0,0.000246573,0.000246573,-0.00549379,-0.017349932,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0685797499003973,6.378051575092747e-06
DNK,1991,0.0069768625050831,0.0036538910662482,0.0088632002493581,0.0081652773985802,0.0036980070528042,0.0,0.0,7.0,0.01037085,0.08547597,0.048005898,0.16392769,0.01,-0.095670156,0.000819,0.002333,0.001049,0.0,0.0,2.6e-05,2.6e-05,-0.002113208,-0.011074436,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0622233552674107,5.824170678760121e-05
DOM,1991,-0.0046414313501224,-0.0017295679453477,0.0181273574686109,0.0059832544004075,0.0028644473189197,0.0,0.0,7.0,-0.011539023,0.08885026,0.050059393,0.1669678,0.008,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.000195734,0.00019573,-0.005542085,-0.038341284,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0337436569867187,-0.0008659029794193
DZA,1991,0.0076752036889133,0.0011790749870704,0.0156222928273469,0.006166364969117,0.017592067599366,0.0,0.0,7.0,-0.035002682,0.101537436,0.023781568,0.16698153,0.004,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.000235572,0.000235572,-0.00549379,-0.053634264,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0393356354486023,0.0016598324432639
ECU,1991,0.0039575240141061,0.003873023878923,0.0091108723307443,0.0035674170445232,-0.0011105674615945,0.0,0.0,7.0,0.038819496,0.092523456,0.03628906,0.1669678,0.0095,0.03637586,0.00655,0.001417,0.001308,0.0,1.0,0.000106968,0.000106968,-0.005542085,0.021536643,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0875764790656347,-0.0008354632884256
EGY,1991,0.0083017958522855,0.0043994246052901,0.0070687583002841,0.0077528059452422,0.0034620005269164,0.0,0.0,7.0,-0.05607751,0.10970422,0.040672265,0.16698153,0.002,0.0,0.001836,0.001979,0.000237,0.0,0.0,0.000251882,0.000251878,-0.00549379,-0.08111934,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0317636910317143,0.0004298793434265
ERI,1991,7.978893672689995e-05,-0.0012899927347782,-0.0061084887601566,-0.0055631195185153,-0.0008607089323788,0.0,0.0,7.0,,,,0.16698153,,,0.006524,0.004253,0.00653,,0.0,,,-0.00549379,,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0539143614133415,-0.0002167529779205
ESP,1991,0.0001889360092486,0.0001322378056401,0.0012184419614235,0.0104198372760802,-0.0003150189576688,0.0,0.0,7.0,0.022584591,0.10583079,0.04369387,0.16392769,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,2.81e-05,2.81e-05,-0.002113208,-0.004291508,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0506945918293194,-6.333734863269574e-05
EST,1991,-0.0107945115244218,-0.0617198106731688,-0.0385369821364448,-0.0570031319972723,-0.0302173783235981,0.0,0.0,7.0,-0.09435895,0.07352151,0.035860557,0.16392769,0.008,,0.005062,0.004985,0.004944,0.0,0.0,-6.25e-05,-6.25e-05,-0.002113208,-0.13138756,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.1115222978978369,0.0096881062646106
ETH,1991,-0.0050758907480927,-0.0060787471295821,-0.0011239575035226,-0.0007218548854517,-0.0016881813575192,0.0,,7.0,,,,0.16698153,0.005,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,-0.00549379,,0.004,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0375156118165673,4.663947933039592e-05
FIN,1991,0.0072511771407889,-0.0013495041658361,0.0126333392070888,0.0107264894118469,-8.792366730257795e-05,0.0,0.0,7.0,-0.06898093,0.08519947,0.028013643,0.16392769,0.01,-0.017719569,0.001315,0.002531,0.001412,0.0,0.0,5.47e-05,5.47e-05,-0.002113208,-0.09743617,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0550065302691823,0.0001585459009898
FJI,1991,-0.0011488285479029,-0.0149761434745127,-0.021073829580752,-0.0057829680313115,-0.0042702952623921,0.0,0.0,7.0,,,,0.16698068,0.0075,-0.009162908,0.005479,0.005682,0.005479,0.01,0.0,,,-0.00530684,,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0550277867748862,-0.0006398746784432
GAB,1991,0.0070487960711268,0.0012902331805744,0.0134550451415172,0.0066588456227503,0.0028466931336781,0.0,0.0,7.0,0.036319505,0.06867376,0.013157078,0.16698153,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,1.0,0.000235364,0.000235364,-0.00549379,0.02871061,0.001,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0494065897091343,0.0020125101800832
GBR,1991,0.0016065593146071,0.001836681483,0.0045473850181013,0.0040352712324189,0.002048297463361,0.0,0.0,7.0,-0.01659749,0.10962417,0.054751746,0.16392769,0.01,-0.002231435,0.001211,0.006944,0.000532,0.01,0.0,2.99e-05,2.99e-05,-0.002113208,-0.03571171,0.0,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0553664636781063,-3.2364028960701896e-05
GEO,1991,1.8945793944985523e-05,-0.0022508439400829,9.18393681377961e-06,-3.094133730825667e-05,-0.0002649914551917,0.0,1.0,7.0,-0.2101191,0.0859788,0.043536793,0.15959682,0.007,0.041075896,0.004923,0.006543,0.004749,0.0,0.0,-1.12e-05,-1.12e-05,-0.006785229,-0.21137737,,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0635602145150423,0.0005183618649914
GHA,1991,0.0015878230895365,-0.0032360008676894,-0.0020442516128153,-0.0001165001964002,-0.0003325209192021,0.0,0.0,7.0,0.023633946,0.09671303,0.042291448,0.16698153,0.003,-0.095670156,0.006733,0.007987,0.006731,0.01,0.0,0.000282846,0.000282843,-0.00549379,0.015845146,0.0015,0.0019304724114074972,-0.009160139936754507,-0.011416511800118644,0.0031051756443967386,0.0010563130999243758,0.0416510354268302,-0.0003777431600823
