country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
AUS,2,2003,wiodn,1815.170377,1193.160506,441.4508366,180.559034,8.647089631,27.03491018,144.8770342,0.657327004,0.243200772,0.099472224,0.00476379,0.014893869,0.079814565,0.037330953,-0.024020738,-0.013310215,0.000984872,-0.002167842,-0.012127244,794,0.0,0.0,,0.0,0.0,,1.8,8.0,0.018393397,0.09891769,0.009535092,0.17310178,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000215799,0.0002158,0.001720801,-0.001491629
AUS,2,2004,wiodn,2062.593575,1313.737079,518.4951369,230.3613591,10.71961665,34.42744108,185.2143013,0.636934535,0.251380176,0.111685289,0.005197154,0.016691335,0.089796799,-0.020392469,0.008179404,0.012213065,0.000433364,0.001797466,0.009982234,795,0.0,0.0,,0.0,0.0,,,8.0,0.012315282,0.09903237,0.009649775,0.1778644,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000114679,0.000114683,0.00476262,-0.007569744
AUS,2,2005,wiodn,2185.706162,1373.56986,552.3024398,259.8338615,7.918106882,38.58611841,213.3296363,0.628432991,0.25268833,0.118878679,0.003622677,0.017653845,0.097602157,-0.008501544,0.001308154,0.00719339,-0.001574477,0.00096251,0.007805358,796,0.0,0.0,,0.0,0.0,,,8.0,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000117838,0.000117834,0.009862199,-0.003928036
AUS,2,2006,wiodn,1895.215254,1184.066102,474.5242709,236.6248805,11.55036379,33.17952894,191.8949878,0.624766026,0.250380145,0.124853829,0.006094487,0.017506998,0.101252345,-0.003666965,-0.002308185,0.00597515,0.00247181,-0.000146847,0.003650188,797,,0.0,,0.0,0.0,,,8.0,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.00012622,0.000126226,-0.02114378,-0.004778858
AUS,2,2007,wiodn,2404.860315,1503.563561,600.1262743,301.1704794,18.61406854,40.4308492,242.1255617,0.625218667,0.249547248,0.125234084,0.007740187,0.01681214,0.100681757,0.000452641,-0.000832897,0.000380255,0.0016457,-0.000694858,-0.000570588,798,,,,0.0,0.0,,,8.0,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000126585,0.000126582,0.006178603,0.007033
AUS,2,2008,wiodn,2458.513717,1502.228921,627.1504343,329.1343616,12.85335314,49.15114572,267.1298628,0.611031336,0.255093323,0.133875341,0.005228099,0.019992219,0.108655022,-0.014187331,0.005546075,0.008641257,-0.002512088,0.003180079,0.007973265,799,,,,0.0,0.0,,,8.0,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000123091,0.000123095,0.011691093,-0.008410926
AUS,6,2000,wiodn,3733.878604,860.7904045,1516.092119,1356.99608,224.4624743,291.207575,841.3260303,0.230535188,0.4060368,0.363428012,0.060115097,0.077990638,0.225322277,,,,,,,791,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.007424443,0.0985498,0.009167199,0.16618338,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000117734,0.000117732,-0.012746543,-0.012460584
AUS,6,2001,wiodn,3395.998692,930.2711153,1319.762313,1145.965263,178.6095546,252.1313134,715.2243952,0.273931529,0.388622739,0.337445732,0.052594118,0.074243643,0.210607971,0.043396341,-0.017414061,-0.02598228,-0.007520979,-0.003746995,-0.014714306,792,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000125699,0.000125696,-0.000601217,0.004915148
AUS,6,2002,wiodn,3882.219036,1246.393867,1429.291727,1206.533441,209.1083261,255.3386187,742.0864967,0.321051918,0.368163598,0.310784484,0.053863093,0.065771307,0.191150084,0.047120389,-0.020459141,-0.026661248,0.001268975,-0.008472336,-0.019457887,793,0.0,0.0,0.0,0.0,0.0,,1.9,8.0,0.028717106,0.098701894,0.009319292,0.17138098,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.100000024,2.64e-05,2.64e-05,0.005798817,0.00883208
AUS,6,2003,wiodn,5054.859419,2023.219172,1788.104549,1243.535697,142.5548419,287.136022,813.844833,0.400252313,0.353739719,0.246007969,0.028201544,0.056803958,0.161002466,0.079200395,-0.014423879,-0.064776515,-0.025661549,-0.008967349,-0.030147618,794,0.0,0.0,,0.0,0.0,,1.8,8.0,0.018393397,0.09891769,0.009535092,0.17310178,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000215799,0.0002158,0.001720801,-0.001491629
AUS,6,2004,wiodn,5794.486674,2413.291734,1971.668467,1409.526473,144.9614258,323.6689947,940.8960525,0.416480677,0.340266287,0.243253036,0.02501713,0.055858096,0.162377809,0.016228364,-0.013473432,-0.002754933,-0.003184414,-0.000945862,0.001375343,795,0.0,0.0,,0.0,0.0,,,8.0,0.012315282,0.09903237,0.009649775,0.1778644,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000114679,0.000114683,0.00476262,-0.007569744
AUS,6,2005,wiodn,6228.566739,2826.663396,2059.513175,1342.390169,137.4968755,299.2587032,905.6345898,0.453822446,0.330656034,0.21552152,0.022075203,0.048046158,0.145400158,0.037341769,-0.009610253,-0.027731516,-0.002941927,-0.007811938,-0.016977651,796,0.0,0.0,,0.0,0.0,,,8.0,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000117838,0.000117834,0.009862199,-0.003928036
AUS,6,2006,wiodn,6280.665643,3079.96265,1907.305392,1293.397601,112.3552382,289.6585475,891.3838151,0.490387934,0.303678862,0.205933204,0.017889065,0.046119084,0.141925055,0.036565488,-0.026977172,-0.009588316,-0.004186138,-0.001927074,-0.003475103,797,,0.0,,0.0,0.0,,,8.0,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.00012622,0.000126226,-0.02114378,-0.004778858
AUS,6,2007,wiodn,7507.994879,3756.792975,2249.604695,1501.597208,130.9030383,329.7076097,1040.98656,0.500372341,0.299627894,0.199999765,0.017435153,0.043914203,0.138650409,0.009984407,-0.004050968,-0.005933439,-0.000453912,-0.002204881,-0.003274646,798,,,,0.0,0.0,,,8.0,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000126585,0.000126582,0.006178603,0.007033
AUS,6,2008,wiodn,7268.991116,3715.394067,2097.811582,1455.785467,304.9083916,273.9374707,876.9396051,0.511129262,0.288597351,0.200273387,0.041946453,0.037685762,0.120641172,0.010756921,-0.011030543,0.000273622,0.0245113,-0.006228441,-0.018009237,799,,,,0.0,0.0,,,8.0,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000123091,0.000123095,0.011691093,-0.008410926
AUS,10,2000,wiodn,13484.00147,5706.523557,4843.469176,2934.008734,275.6746553,264.1211634,2394.212915,0.423206981,0.359201175,0.217591843,0.020444573,0.019587744,0.177559526,,,,,,,791,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.007424443,0.0985498,0.009167199,0.16618338,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000117734,0.000117732,-0.012746543,-0.012460584
AUS,10,2001,wiodn,12263.7176,5470.310691,4367.972805,2425.434108,213.8946557,212.4648386,1999.074613,0.446056479,0.356170367,0.197773154,0.017441257,0.017324668,0.163007228,0.022849498,-0.003030808,-0.019818689,-0.003003316,-0.002263076,-0.014552298,792,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.024800174,0.0986755,0.009292895,0.16558217,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000125699,0.000125696,-0.000601217,0.004915148
