country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
ARG,1,2005,tiva,27252.50097,14685.20847,10364.03363,2203.258863,181.622386,839.1718696,1182.464607,0.538857277,0.380296606,0.080846116,0.00666443,0.030792472,0.043389214,-0.014845764,0.010418851,0.004426912,0.00052712,0.00198643,0.001913361,716,0.0,0.0,,0.0,0.0,,,8.0,0.0797647,0.10575947,0.026614428,0.18731844,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,,0.000112675,0.000112675,0.00948821,0.06663474
ARG,1,2006,tiva,28240.03841,14589.69821,11046.56059,2603.779611,233.9244768,931.5371905,1438.317943,0.51663167,0.391166628,0.092201702,0.008283433,0.0329864,0.050931869,-0.022225607,0.010870022,0.011355586,0.001619003,0.002193928,0.007542655,717,,0.0,,0.0,0.0,,,8.0,0.07313927,0.105869375,0.026724335,0.16697896,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000109904,0.000109907,-0.020339489,0.060009304
ARG,1,2007,tiva,38305.06605,20437.33513,14525.14632,3342.5846,292.6403382,1176.54324,1873.401022,0.53354131,0.379196483,0.087262207,0.007639729,0.030715082,0.048907396,0.01690964,-0.011970145,-0.004939495,-0.000643704,-0.002271318,-0.002024473,718,,,,0.0,0.0,,,8.0,0.07519496,0.10597859,0.026833545,0.17194954,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000109218,0.000109211,0.00497058,0.062064994
ARG,1,2008,tiva,47311.28646,25004.02279,18147.37022,4159.893448,381.7139232,1433.960176,2344.219349,0.528500167,0.383573806,0.087926027,0.008068137,0.030309051,0.04954884,-0.005041143,0.004377323,0.00066382,0.000428408,-0.000406031,0.000641444,719,,,,0.0,0.0,,,8.0,0.056577116,0.10608613,0.026941083,0.18447804,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000107534,0.000107538,0.012528509,0.043447148
ARG,2,1995,tiva,881.182592,735.4975387,130.6018965,15.08315684,3.492158122,4.616200461,6.974798255,0.834670981,0.148212071,0.017116948,0.003963036,0.005238642,0.00791527,,,,,,,706,0.0,0.0,0.0,0.0,0.0,,1.6,7.0,-0.042731386,0.104709014,0.02556397,0.17063856,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,0.000121795,0.000121791,-0.006439269,-0.055861354
ARG,2,1996,tiva,953.763808,785.970062,149.4792551,18.31449089,4.229731228,5.746620401,8.338139266,0.824072014,0.156725652,0.019202334,0.004434778,0.006025203,0.008742352,-0.010598967,0.008513581,0.002085386,0.000471742,0.000786561,0.000827082,707,0.0,0.0,0.0,0.0,0.0,,1.4,7.0,0.03203458,0.1048243,0.025679253,0.17212138,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.20000005,0.000115283,0.000115283,0.001482815,0.018904611
ARG,2,1997,tiva,1052.466397,862.4943941,168.3943252,21.57767777,5.054926149,6.286218871,10.23653275,0.819498272,0.159999717,0.020502011,0.004802934,0.005972845,0.009726232,-0.004573742,0.003274065,0.001299677,0.000368156,-5.2358E-05,0.00098388,708,0.0,0.0,0.0,0.0,0.0,,1.3,7.0,0.0674681,0.10494103,0.02579599,0.16776446,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.100000024,0.000116736,0.000116738,-0.004356921,0.05433813
ARG,2,1998,tiva,1024.502485,845.6544468,158.5130828,20.33495543,4.674528897,5.884217306,9.776209223,0.825429376,0.154722009,0.019848615,0.004562731,0.005743488,0.009542397,0.005931104,-0.005277708,-0.000653396,-0.000240203,-0.000229357,-0.000183835,709,0.0,0.0,0.0,0.0,0.0,,1.3,7.0,0.03704964,0.10505561,0.025910562,0.17605251,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.0,0.000114575,0.000114571,0.008288056,0.023919672
ARG,2,1999,tiva,877.028368,730.1268615,129.5631565,17.33835004,3.821206908,5.291156864,8.225986263,0.83250085,0.147729721,0.019769429,0.004356994,0.006033051,0.009379384,0.007071474,-0.006992288,-7.9186E-05,-0.000205737,0.000289563,-0.000163013,710,0.0,0.0,0.0,0.0,0.0,,1.4,7.0,-0.044596888,0.1051659,0.026020855,0.17840567,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,0.000110291,0.000110293,0.002353162,-0.057726856
ARG,2,2000,tiva,896.841259,733.9560438,143.3795936,19.50562158,4.436310018,6.123867664,8.945443898,0.81837899,0.159871763,0.021749246,0.004946594,0.006828263,0.009974389,-0.01412186,0.012142042,0.001979817,0.0005896,0.000795212,0.000595005,711,0.0,0.0,0.0,0.0,0.0,,1.3,8.0,-0.01897143,0.105277136,0.026132088,0.16618782,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.100000024,0.000111237,0.000111233,-0.01221785,-0.032101396
ARG,2,2001,tiva,1100.575836,895.2958304,180.1669497,25.11305588,4.921491399,8.642901212,11.54866327,0.813479454,0.16370244,0.022818106,0.004471742,0.007853072,0.010493292,-0.004899536,0.003830677,0.00106886,-0.000474852,0.001024809,0.000518903,712,0.0,0.0,0.0,0.0,0.0,,1.4,8.0,-0.053175386,0.10537256,0.026227517,0.16482581,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,9.54e-05,9.54e-05,-0.001362011,-0.066305354
ARG,2,2002,tiva,745.066797,468.072766,240.3363494,36.65768161,5.281549413,13.10806883,18.26806337,0.628229265,0.322570205,0.04920053,0.007088692,0.017593146,0.024518692,-0.185250189,0.158867765,0.026382424,0.00261695,0.009740074,0.0140254,713,0.0,0.0,0.0,0.0,0.0,,1.2,8.0,-0.11609067,0.10545315,0.026308106,0.1710447,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.19999993,8.06e-05,8.06e-05,0.006218895,-0.12922063
ARG,2,2003,tiva,869.683741,575.0307685,254.6708617,39.98211084,6.200484861,13.55928816,20.22233782,0.661195261,0.292831577,0.045973161,0.007129586,0.015591056,0.023252519,0.032965996,-0.029738628,-0.003227369,4.0894E-05,-0.00200209,-0.001266173,714,0.0,0.0,,0.0,0.0,,1.2,8.0,0.07843541,0.105541445,0.026396403,0.17277542,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.0,8.83e-05,8.83e-05,0.00173071,0.06530545
ARG,2,2004,tiva,756.578392,497.547592,223.376693,35.65410704,5.654166981,13.1170747,16.88286535,0.657628604,0.295245933,0.047125463,0.007473339,0.017337364,0.02231476,-0.003566657,0.002414356,0.001152302,0.000343753,0.001746308,-0.000937759,715,0.0,0.0,,0.0,0.0,,,8.0,0.07857727,0.1056468,0.026501752,0.17783023,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,,0.000105351,0.000105349,0.005054817,0.06544731
ARG,2,2005,tiva,873.38527,559.2410366,270.398962,43.74527144,7.136454038,16.17000639,20.43881102,0.640314253,0.30959872,0.050087027,0.008171026,0.018514173,0.023401827,-0.017314351,0.014352787,0.002961564,0.000697687,0.001176809,0.001087067,716,0.0,0.0,,0.0,0.0,,,8.0,0.0797647,0.10575947,0.026614428,0.18731844,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,,0.000112675,0.000112675,0.00948821,0.06663474
ARG,2,2006,tiva,1265.702233,785.3877077,414.6303527,65.68417257,11.14383627,23.79241681,30.74791949,0.620515384,0.327589177,0.051895439,0.008804469,0.0187978,0.02429317,-0.019798869,0.017990457,0.001808412,0.000633443,0.000283627,0.000891343,717,,0.0,,0.0,0.0,,,8.0,0.07313927,0.105869375,0.026724335,0.16697896,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000109904,0.000109907,-0.020339489,0.060009304
ARG,2,2007,tiva,1151.54327,694.5529329,391.9921614,64.9981757,10.9202237,23.08006397,30.99788804,0.603149661,0.340405933,0.056444406,0.009483121,0.020042724,0.026918561,-0.017365723,0.012816756,0.004548967,0.000678652,0.001244924,0.002625391,718,,,,0.0,0.0,,,8.0,0.07519496,0.10597859,0.026833545,0.17194954,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000109218,0.000109211,0.00497058,0.062064994
ARG,2,2008,tiva,1463.224731,868.3866216,507.1504045,87.68770492,13.87498067,31.03386789,42.77885636,0.593474538,0.346597753,0.059927708,0.009482467,0.021209229,0.029236012,-0.009675123,0.00619182,0.003483302,-6.54E-07,0.001166505,0.002317451,719,,,,0.0,0.0,,,8.0,0.056577116,0.10608613,0.026941083,0.18447804,0.009,0.03346389,0.00255,0.002236,0.000618,0.0,,,0.000107534,0.000107538,0.012528509,0.043447148
ARG,6,1995,tiva,33590.45286,27345.42801,5523.78783,721.2370223,304.6269635,112.5701545,304.0399043,0.814083339,0.164445173,0.021471488,0.009068856,0.003351254,0.009051379,,,,,,,706,0.0,0.0,0.0,0.0,0.0,,1.6,7.0,-0.042731386,0.104709014,0.02556397,0.17063856,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.100000024,0.000121795,0.000121791,-0.006439269,-0.055861354
ARG,6,1996,tiva,35352.63472,28297.90036,6193.125617,861.608751,366.9448249,137.3461571,357.317769,0.800446716,0.175181444,0.02437184,0.010379561,0.003885033,0.010107246,-0.013636623,0.010736271,0.002900352,0.001310705,0.000533779,0.001055867,707,0.0,0.0,0.0,0.0,0.0,,1.4,7.0,0.03203458,0.1048243,0.025679253,0.17212138,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.20000005,0.000115283,0.000115283,0.001482815,0.018904611
ARG,6,1997,tiva,39313.17012,31027.94773,7210.797137,1074.425252,483.4834878,152.5054793,438.4362847,0.789250718,0.183419376,0.027329906,0.012298257,0.003879247,0.011152402,-0.011195998,0.008237932,0.002958066,0.001918696,-5.786E-06,0.001045156,708,0.0,0.0,0.0,0.0,0.0,,1.3,7.0,0.0674681,0.10494103,0.02579599,0.16776446,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,-0.100000024,0.000116736,0.000116738,-0.004356921,0.05433813
ARG,6,1998,tiva,39891.85167,31858.46667,7012.407469,1020.977525,455.3714577,147.1064225,418.4996452,0.798620905,0.175785459,0.025593636,0.01141515,0.003687631,0.010490855,0.009370187,-0.007633917,-0.00173627,-0.000883107,-0.000191616,-0.000661547,709,0.0,0.0,0.0,0.0,0.0,,1.3,7.0,0.03704964,0.10505561,0.025910562,0.17605251,0.0085,0.03346389,0.00255,0.002236,0.000618,0.0,0.0,0.0,0.000114575,0.000114571,0.008288056,0.023919672
