country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,Unnamed: 0,onset2COWCS,d2incidenceU,d3_6incidenceU,onsetUCS,coup,periregular,milexp_pergdpSIPRI,decade,ecgrowth,logpop_M,logpopdens,logoutreg,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,milexp_pergdpSIPRI_diff,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned
AUS,1,2005,wiodo,37935.32687,23248.00469,11281.75689,3405.565285,286.8486395,1093.652507,2025.064138,0.612832592,0.297394482,0.089772926,0.007561518,0.028829395,0.053382014,0.029241673,-0.026695835,-0.002545839,0.000856087,-0.001961022,-0.001440902,796,0.0,0.0,,0.0,0.0,,,8.0,0.01595699,0.09915021,0.009767609,0.1877266,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,,0.000117838,0.000117834,0.009862199,-0.003928036
AUS,1,2006,wiodo,32544.07343,19364.20739,9970.96132,3208.904717,268.776682,1060.375937,1879.752098,0.595014863,0.306383322,0.098601815,0.008258852,0.032582766,0.057760197,-0.017817729,0.00898884,0.008828889,0.000697334,0.003753371,0.004378183,797,,0.0,,0.0,0.0,,,8.0,0.015106168,0.09927643,0.009893835,0.16658282,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.00012622,0.000126226,-0.02114378,-0.004778858
AUS,1,2007,wiodo,40768.68353,26150.38282,11088.37228,3529.928438,352.5728026,1095.397581,2081.958054,0.641433094,0.271982593,0.086584313,0.008648128,0.026868603,0.051067581,0.046418231,-0.034400729,-0.012017502,0.000389276,-0.005714163,-0.006692616,798,,,,0.0,0.0,,,8.0,0.026918026,0.099403016,0.010020416,0.17276143,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000126585,0.000126582,0.006178603,0.007033
AUS,1,2008,wiodo,46571.09808,28168.92867,13536.23073,4865.938682,409.4170874,1590.966958,2865.554636,0.604858589,0.290657324,0.104484087,0.008791227,0.03416211,0.061530751,-0.036574505,0.018674731,0.017899774,0.000143099,0.007293507,0.01046317,799,,,,0.0,0.0,,,8.0,0.0114741,0.09952611,0.010143511,0.18445252,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,,,0.000123091,0.000123095,0.011691093,-0.008410926
AUS,2,1995,wiodo,30770.76756,7659.665843,14891.58873,8219.512988,15.65884815,3904.304444,4299.549696,0.248926707,0.483952462,0.267120831,0.000508887,0.126883557,0.139728386,,,,,,,786,0.0,0.0,0.0,0.0,0.0,,2.0,7.0,0.031363063,0.09796793,0.008585328,0.17137489,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.099999905,0.000109069,0.000109071,-0.005694792,0.011478037
AUS,2,1996,wiodo,35239.01172,8815.160702,17756.84287,8667.008151,22.54003374,3568.29843,5076.169688,0.25015346,0.5038973,0.24594924,0.000639633,0.101259889,0.144049718,0.001226753,0.019944838,-0.021171591,0.000130746,-0.025623668,0.004321332,787,0.0,0.0,0.0,0.0,0.0,,1.9,7.0,0.025408454,0.098089024,0.008706422,0.17184739,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000121094,0.000121093,0.000472501,0.005523428
AUS,2,1997,wiodo,36223.07031,8815.870558,18368.65043,9038.549319,23.08403235,3667.609023,5347.856263,0.243377231,0.507098108,0.24952466,0.000637274,0.101250639,0.147636747,-0.006776229,0.003200808,0.00357542,-2.359E-06,-9.25E-06,0.003587029,788,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.03212062,0.09820921,0.008826609,0.16825621,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,-0.100000024,0.000120185,0.000120187,-0.00359118,0.012235593
AUS,2,1998,wiodo,29740.41016,7503.983672,14317.60937,7918.817115,24.58622556,3410.898056,4483.332833,0.252316079,0.481419365,0.266264556,0.000826694,0.114689005,0.150748857,0.008938848,-0.025678743,0.016739896,0.00018942,0.013438366,0.00311211,789,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.043151952,0.098320454,0.008937852,0.17630142,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000111245,0.000111244,0.008045211,0.023266926
AUS,2,1999,wiodo,30920.34144,7948.796161,15009.7772,7961.768078,21.79745831,3704.229548,4235.741072,0.257073363,0.485433747,0.25749289,0.000704955,0.119799115,0.136988819,0.004757284,0.004014382,-0.008771666,-0.000121739,0.00511011,-0.013760038,790,0.0,0.0,0.0,0.0,0.0,,1.8,7.0,0.028293697,0.098432064,0.009049467,0.17892992,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.00011161,0.000111614,0.002628505,0.008408671
AUS,2,2000,wiodo,35541.40234,6903.048764,18499.03495,10139.31863,19.83263926,4649.533526,5469.952465,0.19422556,0.520492545,0.285281896,0.000558015,0.130820205,0.153903676,-0.062847803,0.035058798,0.027789006,-0.00014694,0.01102109,0.016914857,791,0.0,0.0,0.0,0.0,0.0,,1.8,8.0,0.007424443,0.0985498,0.009167199,0.16618338,0.01,0.007419373,0.000929,0.008211,0.003349,0.01,0.0,0.0,0.000117734,0.000117732,-0.012746543,-0.012460584
