country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,gvco_perc,gvcobp_perc,gvcofp_perc,gvcomix_perc,outpd_perc,outptt_perc,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,outpd_diff,outptt_diff
AUS,1,2000,wiodn,28947.27609,13790.28748,11810.25208,3346.736526,173.6021425,782.66862,2390.465763,0.1156149,0.0059972,0.0270377,0.08258,0.4763933,0.4079918,,,,,,
AUS,1,2001,wiodn,30957.11669,15672.74136,11971.57705,3312.798277,163.4292586,809.3848934,2339.984125,0.1070125,0.0052792,0.0261454,0.0755879,0.5062726,0.3867149,-0.0086024,-0.000718,-0.0008923,-0.0069921,0.0298793,-0.0212769
AUS,1,2002,wiodn,25291.87753,12198.63064,10238.66029,2854.586611,155.7450138,673.2532502,2025.588347,0.1128657,0.0061579,0.0266193,0.0800885,0.4823142,0.4048201,0.0058532,0.0008787,0.0004739,0.0045006,-0.0239584,0.0181052
AUS,1,2003,wiodn,34889.28923,20414.40335,11477.82568,2997.060196,181.6631836,683.2197733,2132.177239,0.085902,0.0052068,0.0195825,0.0611127,0.5851195,0.3289785,-0.0269637,-0.0009511,-0.0070368,-0.0189758,0.1028053,-0.0758416
AUS,1,2004,wiodn,39645.04049,19848.15776,15253.99178,4542.890944,216.7728957,1122.856118,3203.26193,0.1145891,0.0054678,0.0283227,0.0807986,0.5006467,0.3847642,0.0286871,0.000261,0.0087402,0.0196859,-0.0844728,0.0557857
AUS,1,2005,wiodn,42011.46879,22691.79277,14880.72493,4438.951085,247.5861793,1028.319452,3163.045454,0.1056605,0.0058933,0.0244771,0.07529,0.5401333,0.3542063,-0.0089286,0.0004255,-0.0038456,-0.0055086,0.0394866,-0.0305579
AUS,1,2006,wiodn,36428.00577,19147.12781,13063.99378,4216.88419,262.2533641,980.9199934,2973.710832,0.1157594,0.0071992,0.0269276,0.0816325,0.5256156,0.358625,0.0100989,0.0013059,0.0024505,0.0063425,-0.0145177,0.0044187
AUS,1,2007,wiodn,46224.03516,26880.58605,14667.50185,4675.947253,334.4982073,1012.302461,3329.146585,0.1011584,0.0072365,0.0218999,0.072022,0.5815283,0.3173133,-0.014601,3.73E-05,-0.0050277,-0.0096105,0.0559127,-0.0413117
AUS,1,2008,wiodn,50075.76546,28099.79681,16436.0683,5539.900362,389.1778179,1236.933852,3913.788693,0.1106304,0.0077718,0.0247012,0.0781573,0.5611456,0.328224,0.009472,0.0005353,0.0028013,0.0061353,-0.0203827,0.0109107
AUS,1,2009,wiodn,45740.85505,25921.36114,15098.19163,4721.302281,313.3279501,1171.342483,3236.631847,0.1032185,0.0068501,0.0256082,0.0707602,0.5667004,0.3300811,-0.0074119,-0.0009217,0.000907,-0.0073971,0.0055548,0.0018571
AUS,1,2010,wiodn,59635.54253,34413.01762,19254.50666,5968.018247,399.0806566,1522.788681,4046.14891,0.1000749,0.006692,0.0255349,0.0678479,0.5770555,0.3228696,-0.0031436,-0.0001581,-7.33E-05,-0.0029123,0.0103551,-0.0072115
AUS,1,2011,wiodn,69564.17026,36927.58277,23988.14929,8648.438202,512.7518809,2379.07586,5756.610461,0.1243232,0.0073709,0.0341997,0.0827525,0.530842,0.3448348,0.0242483,0.0006789,0.0086648,0.0149046,-0.0462135,0.0219652
AUS,1,2012,wiodn,71511.51366,38615.20697,24291.94661,8604.360077,547.2759788,2432.603667,5624.480432,0.1203213,0.007653,0.034017,0.0786514,0.5399859,0.3396928,-0.0040019,0.0002821,-0.0001827,-0.0041011,0.0091439,-0.005142
AUS,1,2013,wiodn,71455.62138,36371.87995,25773.39766,9310.343769,596.3113313,2274.666061,6439.366377,0.1302955,0.0083452,0.0318333,0.090117,0.5090136,0.360691,0.0099742,0.0006922,-0.0021837,0.0114656,-0.0309723,0.0209982
AUS,1,2014,wiodn,70288.63903,39113.86612,23234.77487,7939.998042,582.4690321,1819.735292,5537.793718,0.1129628,0.0082868,0.0258895,0.0787865,0.5564749,0.3305623,-0.0173327,-5.84E-05,-0.0059438,-0.0113305,0.0474613,-0.0301287
AUS,2,2000,wiodn,1506.024198,917.2953315,411.6030814,177.1257855,7.054054497,26.75850706,143.313224,0.1176115,0.0046839,0.0177676,0.09516,0.6090841,0.2733044,,,,,,
AUS,2,2001,wiodn,1610.594079,1022.446586,418.8055226,169.3419696,6.573714168,25.89808316,136.8701723,0.1051426,0.0040815,0.0160798,0.0849812,0.6348257,0.2600317,-0.0124689,-0.0006024,-0.0016878,-0.0101788,0.0257416,-0.0132727
AUS,2,2002,wiodn,1315.850481,815.8221012,351.6235529,148.4048266,4.972491546,22.45066106,120.981674,0.1127824,0.0037789,0.0170617,0.0919418,0.6199961,0.2672215,0.0076398,-0.0003026,0.0009819,0.0069606,-0.0148296,0.0071898
AUS,2,2003,wiodn,1815.170377,1193.160506,441.4508366,180.559034,8.647089631,27.03491018,144.8770342,0.0994722,0.0047638,0.0148939,0.0798146,0.657327,0.2432008,-0.0133102,0.0009849,-0.0021678,-0.0121272,0.0373309,-0.0240207
AUS,2,2004,wiodn,2062.593575,1313.737079,518.4951369,230.3613591,10.71961665,34.42744108,185.2143013,0.1116853,0.0051972,0.0166913,0.0897968,0.6369345,0.2513802,0.0122131,0.0004334,0.0017974,0.0099822,-0.0203925,0.0081794
AUS,2,2005,wiodn,2185.706162,1373.56986,552.3024398,259.8338615,7.918106882,38.58611841,213.3296363,0.1188787,0.0036227,0.0176538,0.0976022,0.628433,0.2526883,0.0071934,-0.0015745,0.0009625,0.0078054,-0.0085015,0.0013081
AUS,2,2006,wiodn,1895.215254,1184.066102,474.5242709,236.6248805,11.55036379,33.17952894,191.8949878,0.1248538,0.0060945,0.017507,0.1012523,0.624766,0.2503801,0.0059751,0.0024718,-0.0001468,0.0036501,-0.003667,-0.0023082
AUS,2,2007,wiodn,2404.860315,1503.563561,600.1262743,301.1704794,18.61406854,40.4308492,242.1255617,0.1252341,0.0077402,0.0168121,0.1006818,0.6252187,0.2495472,0.0003803,0.0016457,-0.0006949,-0.0005705,0.0004527,-0.0008329
AUS,2,2008,wiodn,2458.513717,1502.228921,627.1504343,329.1343616,12.85335314,49.15114572,267.1298628,0.1338753,0.0052281,0.0199922,0.108655,0.6110313,0.2550933,0.0086412,-0.0025121,0.0031801,0.0079732,-0.0141874,0.0055461
AUS,2,2009,wiodn,2102.707023,1349.479177,511.6631003,241.5647457,9.978272936,41.10889335,190.4775794,0.1148827,0.0047454,0.0195505,0.0905868,0.6417818,0.2433354,-0.0189926,-0.0004827,-0.0004417,-0.0180682,0.0307505,-0.0117579
AUS,2,2010,wiodn,2542.75014,1641.001963,610.2187071,291.5294696,14.88530258,62.35464861,214.2895184,0.1146512,0.005854,0.0245225,0.0842747,0.645365,0.2399837,-0.0002315,0.0011086,0.004972,-0.0063121,0.0035832,-0.0033517
AUS,2,2011,wiodn,2719.226537,1710.448107,662.7486756,346.0297545,18.00455868,81.53251595,246.4926799,0.127253,0.0066212,0.0299837,0.0906481,0.6290201,0.2437269,0.0126018,0.0007672,0.0054612,0.0063734,-0.0163449,0.0037432
AUS,2,2012,wiodn,2525.223057,1692.394161,555.3475224,277.4813739,15.48314784,71.84765674,190.1505693,0.1098839,0.0061314,0.028452,0.0753005,0.6701959,0.2199202,-0.0173691,-0.0004898,-0.0015317,-0.0153476,0.0411758,-0.0238067
AUS,2,2013,wiodn,2628.266294,1642.025811,637.2480896,348.9923935,15.38917708,101.9695895,231.6336269,0.1327843,0.0058553,0.0387973,0.0881317,0.6247563,0.2424595,0.0229004,-0.0002761,0.0103453,0.0128312,-0.0454396,0.0225393
AUS,2,2014,wiodn,2585.327506,1519.642829,692.7262339,372.9584428,17.23901514,114.1013346,241.618093,0.1442597,0.006668,0.0441342,0.0934574,0.5877951,0.2679453,0.0114754,0.0008127,0.0053369,0.0053257,-0.0369612,0.0254858
AUS,6,2000,wiodn,3733.878604,860.7904045,1516.092119,1356.99608,224.4624743,291.207575,841.3260303,0.363428,0.0601151,0.0779906,0.2253223,0.2305352,0.4060368,,,,,,
AUS,6,2001,wiodn,3395.998692,930.2711153,1319.762313,1145.965263,178.6095546,252.1313134,715.2243952,0.3374457,0.0525941,0.0742436,0.210608,0.2739315,0.3886227,-0.0259823,-0.007521,-0.003747,-0.0147143,0.0433963,-0.0174141
AUS,6,2002,wiodn,3882.219036,1246.393867,1429.291727,1206.533441,209.1083261,255.3386187,742.0864967,0.3107845,0.0538631,0.0657713,0.1911501,0.3210519,0.3681636,-0.0266612,0.001269,-0.0084723,-0.0194579,0.0471204,-0.0204591
AUS,6,2003,wiodn,5054.859419,2023.219172,1788.104549,1243.535697,142.5548419,287.136022,813.844833,0.246008,0.0282015,0.056804,0.1610025,0.4002523,0.3537397,-0.0647765,-0.0256616,-0.0089673,-0.0301476,0.0792004,-0.0144239
AUS,6,2004,wiodn,5794.486674,2413.291734,1971.668467,1409.526473,144.9614258,323.6689947,940.8960525,0.243253,0.0250171,0.0558581,0.1623778,0.4164807,0.3402663,-0.002755,-0.0031844,-0.0009459,0.0013753,0.0162284,-0.0134734
AUS,6,2005,wiodn,6228.566739,2826.663396,2059.513175,1342.390169,137.4968755,299.2587032,905.6345898,0.2155215,0.0220752,0.0480462,0.1454002,0.4538224,0.330656,-0.0277315,-0.0029419,-0.0078119,-0.0169776,0.0373417,-0.0096103
AUS,6,2006,wiodn,6280.665643,3079.96265,1907.305392,1293.397601,112.3552382,289.6585475,891.3838151,0.2059332,0.0178891,0.0461191,0.1419251,0.4903879,0.3036789,-0.0095883,-0.0041861,-0.0019271,-0.0034751,0.0365655,-0.0269771
AUS,6,2007,wiodn,7507.994879,3756.792975,2249.604695,1501.597208,130.9030383,329.7076097,1040.98656,0.1999998,0.0174352,0.0439142,0.1386504,0.5003723,0.2996279,-0.0059334,-0.0004539,-0.0022049,-0.0032747,0.0099844,-0.004051
AUS,6,2008,wiodn,7268.991116,3715.394067,2097.811582,1455.785467,304.9083916,273.9374707,876.9396051,0.2002734,0.0419465,0.0376858,0.1206412,0.5111293,0.2885974,0.0002736,0.0245113,-0.0062284,-0.0180092,0.010757,-0.0110305
AUS,6,2009,wiodn,6302.319261,3368.89479,1832.639553,1100.784918,236.4755246,207.9656041,656.3437894,0.1746635,0.037522,0.0329983,0.1041432,0.5345484,0.2907881,-0.0256099,-0.0044245,-0.0046875,-0.016498,0.0234191,0.0021907
AUS,6,2010,wiodn,7003.295219,3629.952433,2047.125223,1326.217564,266.2569774,282.9458692,777.0147171,0.1893705,0.0380188,0.0404018,0.1109499,0.5183206,0.2923089,0.014707,0.0004968,0.0074035,0.0068067,-0.0162278,0.0015208
AUS,6,2011,wiodn,7511.074879,3788.221017,2212.551898,1510.301963,283.3056427,346.4749795,880.5213413,0.2010767,0.0377184,0.0461285,0.1172297,0.5043514,0.2945719,0.0117062,-0.0003004,0.0057267,0.0062798,-0.0139692,0.002263
AUS,6,2012,wiodn,6834.765185,3563.569833,2005.002509,1266.192844,249.9607513,310.8383199,705.3937726,0.1852577,0.036572,0.045479,0.1032067,0.5213888,0.2933535,-0.015819,-0.0011464,-0.0006495,-0.014023,0.0170374,-0.0012184
AUS,6,2013,wiodn,5385.120326,2200.524849,1868.588302,1316.007174,190.0826646,416.3258008,709.5987087,0.2443784,0.0352978,0.0773104,0.1317703,0.4086306,0.346991,0.0591207,-0.0012742,0.0318314,0.0285636,-0.1127582,0.0536375
AUS,6,2014,wiodn,5063.754893,2231.799172,1706.003808,1125.951913,172.7444326,346.6306189,606.5768617,0.2223551,0.0341139,0.0684533,0.119788,0.44074,0.3369049,-0.0220233,-0.0011839,-0.0088571,-0.0119823,0.0321094,-0.0100861
AUS,10,2000,wiodn,13484.00147,5706.523557,4843.469176,2934.008734,275.6746553,264.1211634,2394.212915,0.2175918,0.0204446,0.0195877,0.1775595,0.423207,0.3592012,,,,,,
AUS,10,2001,wiodn,12263.7176,5470.310691,4367.972805,2425.434108,213.8946557,212.4648386,1999.074613,0.1977732,0.0174413,0.0173247,0.1630072,0.4460565,0.3561704,-0.0198186,-0.0030033,-0.002263,-0.0145523,0.0228495,-0.0030308
AUS,10,2002,wiodn,14019.58356,6785.048723,4713.040544,2521.49429,233.9080571,221.2709339,2066.315299,0.1798551,0.0166844,0.015783,0.1473878,0.4839693,0.3361755,-0.0179181,-0.0007569,-0.0015417,-0.0156194,0.0379128,-0.0199949
AUS,10,2003,wiodn,18254.05582,9296.826509,5867.539762,3089.689548,310.0075851,276.3297571,2503.352206,0.1692604,0.0169829,0.015138,0.1371395,0.509302,0.3214376,-0.0105947,0.0002985,-0.000645,-0.0102483,0.0253327,-0.0147379
AUS,10,2004,wiodn,20925.03278,10489.62191,6755.048295,3680.362571,364.7870311,315.8715456,2999.703995,0.1758832,0.017433,0.0150954,0.1433548,0.5012954,0.3228214,0.0066228,0.0004501,-4.26E-05,0.0062153,-0.0080066,0.0013838
AUS,10,2005,wiodn,22492.60637,10490.48079,7441.137177,4560.988404,413.8502862,427.3797163,3719.758401,0.2027772,0.0183994,0.0190009,0.1653769,0.4663969,0.3308259,0.026894,0.0009664,0.0039055,0.0220221,-0.0348985,0.0080045
AUS,10,2006,wiodn,22680.82882,10482.72535,7467.317381,4730.786094,446.4826893,456.2456156,3828.057789,0.2085808,0.0196855,0.0201159,0.1687794,0.4621844,0.3292348,0.0058036,0.0012861,0.001115,0.0034025,-0.0042125,-0.0015911
AUS,10,2007,wiodn,27113.10141,12327.60259,8913.882571,5871.61624,594.971994,556.0900834,4720.554162,0.2165601,0.0219441,0.02051,0.174106,0.4546733,0.3287666,0.0079793,0.0022586,0.0003941,0.0053266,-0.0075111,-0.0004682
AUS,10,2008,wiodn,26055.1749,11574.30171,8533.814267,5947.058924,519.2298572,603.9221944,4823.906873,0.2282487,0.0199281,0.0231786,0.185142,0.4442228,0.3275286,0.0116886,-0.002016,0.0026686,0.011036,-0.0104505,-0.001238
AUS,10,2009,wiodn,22465.79985,11533.67682,6954.127147,3977.995883,371.3166889,389.5235575,3217.155636,0.177069,0.0165281,0.0173385,0.1432024,0.5133882,0.3095428,-0.0511797,-0.0034,-0.0058401,-0.0419396,0.0691654,-0.0179858
AUS,10,2010,wiodn,24880.38578,12880.25333,7516.015597,4484.116847,368.2977564,490.1845257,3625.634565,0.180227,0.0148027,0.0197016,0.1457226,0.517687,0.302086,0.003158,-0.0017254,0.0023631,0.0025202,0.0042988,-0.0074568
AUS,10,2011,wiodn,26656.35922,12583.75075,8602.172847,5470.435627,489.8158091,557.4967448,4423.123073,0.2052207,0.0183752,0.0209142,0.1659313,0.4720731,0.3227062,0.0249937,0.0035725,0.0012126,0.0202087,-0.0456139,0.0206202
AUS,10,2012,wiodn,24293.87926,11897.28668,7722.895887,4673.696689,488.9225658,476.688647,3708.085476,0.1923817,0.0201253,0.0196218,0.1526346,0.4897236,0.3178947,-0.012839,0.0017501,-0.0012924,-0.0132967,0.0176505,-0.0048115
AUS,10,2013,wiodn,26006.35554,12345.7805,8409.472365,5251.102679,520.5759685,496.9313937,4233.595317,0.2019161,0.0200173,0.0191081,0.1627908,0.4747217,0.3233622,0.0095344,-0.000108,-0.0005137,0.0101562,-0.0150019,0.0054675
AUS,10,2014,wiodn,24454.30117,11357.85546,8095.598891,5000.846818,539.9880541,461.6145669,3999.244197,0.2044976,0.0220815,0.0188766,0.1635395,0.4644523,0.3310501,0.0025815,0.0020642,-0.0002315,0.0007487,-0.0102694,0.0076879
AUT,1,2000,wiodn,5224.02545,2959.91688,1675.108235,589.0003355,91.41062374,82.46944191,415.1202699,0.1127484,0.0174981,0.0157866,0.0794637,0.5665969,0.3206547,,,,,,
AUT,1,2001,wiodn,5362.742719,2920.468608,1813.41876,628.8553517,95.89415871,87.40379555,445.5573975,0.1172638,0.0178816,0.0162983,0.0830839,0.5445849,0.3381514,0.0045154,0.0003835,0.0005117,0.0036202,-0.022012,0.0174967
AUT,1,2002,wiodn,5482.070068,2873.143356,1916.284817,692.6418939,104.0064071,95.69620795,492.9392788,0.1263468,0.0189721,0.0174562,0.0899185,0.5240983,0.349555,0.009083,0.0010905,0.0011579,0.0068346,-0.0204866,0.0114036
AUT,1,2003,wiodn,6445.267588,3311.399369,2299.381334,834.4868854,131.060762,107.6080707,595.8180527,0.1294728,0.0203344,0.0166957,0.0924427,0.5137722,0.356755,0.003126,0.0013623,-0.0007605,0.0025242,-0.0103261,0.0072
AUT,1,2004,wiodn,7271.935507,3745.746454,2576.701005,949.4880482,143.6911164,127.1868696,678.6100621,0.1305688,0.0197597,0.0174901,0.093319,0.5150962,0.354335,0.001096,-0.0005747,0.0007944,0.0008763,0.001324,-0.00242
AUT,1,2005,wiodn,6691.944672,2937.685873,2632.217505,1122.041294,163.2209308,127.3657471,831.4546167,0.1676704,0.0243907,0.0190327,0.1242471,0.4389884,0.3933412,0.0371016,0.004631,0.0015426,0.0309281,-0.0761078,0.0390062
AUT,1,2006,wiodn,7001.179812,2997.45441,2785.732984,1217.992417,187.2264813,142.2189921,888.5469439,0.1739696,0.0267421,0.0203136,0.1269139,0.4281356,0.3978948,0.0062992,0.0023514,0.0012809,0.0026668,-0.0108528,0.0045536
AUT,1,2007,wiodn,8553.957768,3690.794907,3386.435893,1476.726967,222.1440612,206.0526153,1048.530291,0.1726367,0.0259697,0.0240886,0.1225784,0.4314722,0.3958911,-0.0013329,-0.0007724,0.003775,-0.0043355,0.0033366,-0.0020037
AUT,1,2008,wiodn,9654.357011,3869.993772,3913.278738,1871.0845,261.7717667,245.6696597,1363.643074,0.1938073,0.0271144,0.0254465,0.1412464,0.4008546,0.4053381,0.0211706,0.0011447,0.0013579,0.018668,-0.0306176,0.009447
AUT,1,2009,wiodn,8335.187638,3401.123973,3351.365701,1582.697964,213.4389458,184.9058215,1184.353197,0.1898815,0.025607,0.0221838,0.1420908,0.4080441,0.4020744,-0.0039258,-0.0015074,-0.0032627,0.0008444,0.0071895,-0.0032637
AUT,1,2010,wiodn,8483.350286,3045.844779,3595.381862,1842.123645,261.2338649,244.8061269,1336.083653,0.2171458,0.0307937,0.0288572,0.1574948,0.359038,0.4238163,0.0272643,0.0051867,0.0066734,0.015404,-0.0490061,0.0217419
AUT,1,2011,wiodn,10072.53204,3293.63448,4398.292352,2380.605204,306.0680999,347.4892689,1727.047835,0.2363463,0.0303864,0.0344987,0.1714611,0.3269917,0.436662,0.0192005,-0.0004073,0.0056415,0.0139663,-0.0320463,0.0128457
AUT,1,2012,wiodn,9420.993929,3012.748459,4068.396407,2339.849063,302.8745537,328.7368996,1708.23761,0.2483654,0.0321489,0.0348941,0.1813224,0.3197909,0.4318437,0.0120191,0.0017625,0.0003954,0.0098613,-0.0072008,-0.0048183
AUT,1,2013,wiodn,9468.643573,2981.974491,4076.530294,2410.138788,283.6406953,326.8824613,1799.615632,0.254539,0.0299558,0.0345226,0.1900606,0.3149315,0.4305295,0.0061736,-0.0021931,-0.0003715,0.0087382,-0.0048594,-0.0013142
AUT,1,2014,wiodn,9380.45168,2903.605304,4094.878801,2381.967575,265.2569252,338.7295747,1777.981075,0.2539289,0.0282776,0.0361102,0.1895411,0.3095379,0.4365332,-0.0006101,-0.0016782,0.0015876,-0.0005195,-0.0053936,0.0060037
AUT,2,2000,wiodn,1494.187754,583.4513244,561.6302618,349.1061676,4.76474553,132.7984331,211.5429889,0.2336428,0.0031889,0.0888767,0.1415772,0.3904806,0.3758766,,,,,,
AUT,2,2001,wiodn,1451.947137,563.4229609,546.1229693,342.4012072,4.769922575,129.487264,208.1440206,0.2358221,0.0032852,0.0891818,0.1433551,0.3880465,0.3761314,0.0021793,9.63E-05,0.0003051,0.0017779,-0.0024341,0.0002548
AUT,2,2002,wiodn,1676.338588,610.2778451,650.1091074,415.9516355,4.926311925,149.5332751,261.4920485,0.248131,0.0029387,0.0892023,0.15599,0.364054,0.3878149,0.0123089,-0.0003465,2.05E-05,0.0126349,-0.0239925,0.0116835
AUT,2,2003,wiodn,2030.247412,774.2459059,762.8022745,493.1992321,6.324840663,166.4251644,320.449227,0.2429257,0.0031153,0.0819728,0.1578375,0.3813554,0.3757189,-0.0052053,0.0001766,-0.0072295,0.0018475,0.0173014,-0.012096
AUT,2,2004,wiodn,2186.870663,843.9411415,805.6015099,537.3280114,8.052542987,183.9028157,345.3726526,0.2457064,0.0036822,0.0840941,0.1579301,0.3859127,0.368381,0.0027807,0.0005669,0.0021213,9.26E-05,0.0045573,-0.0073379
AUT,2,2005,wiodn,2233.362746,834.667601,820.8562249,577.8389198,10.96884303,196.355485,370.5145918,0.2587304,0.0049114,0.0879192,0.1658999,0.3737268,0.3675427,0.013024,0.0012292,0.0038251,0.0079698,-0.0121859,-0.0008383
AUT,2,2006,wiodn,2663.533755,1027.078647,949.2251018,687.230006,15.61608702,226.628512,444.985407,0.2580144,0.0058629,0.0850857,0.1670658,0.3856075,0.3563781,-0.000716,0.0009515,-0.0028335,0.0011659,0.0118807,-0.0111646
AUT,2,2007,wiodn,3349.849575,1279.209824,1179.823019,890.816732,20.60227243,291.5665767,578.6478829,0.2659274,0.0061502,0.0870387,0.1727385,0.3818708,0.3522018,0.007913,0.0002873,0.001953,0.0056727,-0.0037367,-0.0041763
AUT,2,2008,wiodn,3349.562489,1249.551234,1191.979741,908.0315139,19.94117255,296.8111054,591.2792359,0.2710896,0.0059534,0.0886119,0.1765243,0.3730491,0.3558613,0.0051622,-0.0001968,0.0015732,0.0037858,-0.0088217,0.0036595
AUT,2,2009,wiodn,2629.695379,1066.723395,910.689928,652.2820562,14.52157933,231.132907,406.6275699,0.2480447,0.0055222,0.0878934,0.1546292,0.4056452,0.34631,-0.0230449,-0.0004312,-0.0007185,-0.0218951,0.0325961,-0.0095513
AUT,2,2010,wiodn,2972.868762,1120.466043,1020.397825,832.004893,21.69834485,288.0555658,522.2509824,0.279866,0.0072988,0.0968948,0.1756724,0.3768972,0.3432368,0.0318213,0.0017766,0.0090014,0.0210432,-0.028748,-0.0030732
AUT,2,2011,wiodn,3591.661802,1325.838543,1232.257938,1033.565321,24.38384056,354.9116418,654.2698387,0.287768,0.006789,0.0988154,0.1821635,0.3691435,0.3430885,0.007902,-0.0005098,0.0019206,0.0064911,-0.0077537,-0.0001483
AUT,2,2012,wiodn,3261.963718,1265.798975,1072.331646,923.8330964,27.39392449,319.8433833,576.5957886,0.2832138,0.008398,0.0980524,0.1767634,0.3880481,0.3287381,-0.0045542,0.001609,-0.000763,-0.0054001,0.0189046,-0.0143504
AUT,2,2013,wiodn,3383.344696,1320.641311,1107.446687,955.2566968,26.56319557,333.4074197,595.2860815,0.2823409,0.0078512,0.0985437,0.175946,0.390336,0.327323,-0.0008729,-0.0005468,0.0004913,-0.0008174,0.0022879,-0.0014151
AUT,2,2014,wiodn,3293.873168,1284.490597,1070.700009,938.6825617,23.52953204,343.8241026,571.3289271,0.2849784,0.0071434,0.1043829,0.173452,0.3899636,0.3250581,0.0026375,-0.0007078,0.0058392,-0.002494,-0.0003724,-0.0022649
AUT,6,2000,wiodn,4050.705513,348.3184182,1810.845136,1891.54196,527.0479703,370.6947924,993.7991969,0.4669661,0.1301126,0.0915136,0.2453398,0.0859896,0.4470444,,,,,,
AUT,6,2001,wiodn,3921.873973,428.842714,1576.22322,1916.808038,691.2203583,321.9209813,903.6666988,0.488748,0.1762475,0.0820835,0.2304171,0.1093464,0.4019056,0.0217819,0.0461349,-0.0094301,-0.0149227,0.0233568,-0.0451388
AUT,6,2002,wiodn,4012.475836,433.0743888,1587.108151,1992.293297,727.316497,319.7488263,945.2279738,0.4965247,0.1812638,0.0796887,0.2355723,0.107932,0.3955434,0.0077767,0.0050163,-0.0023948,0.0051552,-0.0014144,-0.0063622
AUT,6,2003,wiodn,4431.484771,427.6643756,1759.607209,2244.213187,859.7605202,337.2979892,1047.154677,0.5064247,0.1940118,0.076114,0.2362988,0.0965059,0.3970694,0.0099,0.012748,-0.0035747,0.0007265,-0.0114261,0.001526
AUT,6,2004,wiodn,4615.270039,413.049155,1878.663452,2323.557432,853.6216357,409.1160669,1060.819729,0.5034499,0.1849559,0.088644,0.22985,0.0894962,0.4070539,-0.0029748,-0.0090559,0.01253,-0.0064488,-0.0070097,0.0099845
AUT,6,2005,wiodn,4265.201881,120.2567591,1754.962231,2389.982891,938.2546514,420.4678026,1031.260437,0.5603446,0.219979,0.098581,0.2417847,0.0281949,0.4114605,0.0568947,0.0350231,0.009937,0.0119347,-0.0613013,0.0044066
AUT,6,2006,wiodn,4362.979425,132.7345852,1784.285353,2445.959487,960.6054922,436.2425933,1049.111402,0.5606168,0.2201719,0.0999873,0.2404576,0.0304229,0.4089603,0.0002722,0.0001929,0.0014063,-0.0013271,0.002228,-0.0025002
AUT,6,2007,wiodn,4606.977713,102.4637415,1883.939441,2620.57453,994.517722,478.8338102,1147.222998,0.5688273,0.2158721,0.1039366,0.2490186,0.022241,0.4089317,0.0082105,-0.0042998,0.0039493,0.008561,-0.0081819,-2.86E-05
AUT,6,2008,wiodn,4822.301328,104.3926672,1942.285296,2775.623365,1058.457949,477.2629848,1239.902431,0.5755807,0.2194923,0.09897,0.2571184,0.0216479,0.4027715,0.0067534,0.0036202,-0.0049666,0.0080998,-0.0005931,-0.0061602
AUT,6,2009,wiodn,3871.369384,121.2141422,1667.271401,2082.883841,791.2167944,375.7053436,915.9617028,0.5380225,0.2043765,0.0970471,0.2365989,0.0313104,0.4306671,-0.0375582,-0.0151158,-0.0019229,-0.0205195,0.0096625,0.0278956
AUT,6,2010,wiodn,3952.699248,109.8236868,1574.656142,2268.219419,717.0328131,449.8416739,1101.344932,0.5738406,0.1814033,0.1138062,0.2786311,0.0277845,0.3983749,0.0358181,-0.0229732,0.0167591,0.0420322,-0.0035259,-0.0322922
AUT,6,2011,wiodn,4418.017512,121.558293,1673.49576,2622.963459,851.828149,484.6555307,1286.479779,0.5936969,0.1928078,0.1096998,0.2911894,0.0275142,0.3787888,0.0198563,0.0114045,-0.0041064,0.0125583,-0.0002703,-0.0195861
AUT,6,2012,wiodn,3894.623409,95.93362657,1470.472272,2328.21751,769.7115526,415.759672,1142.746285,0.597803,0.1976344,0.1067522,0.2934164,0.0246323,0.3775647,0.0041061,0.0048266,-0.0029476,0.002227,-0.0028819,-0.0012241
AUT,6,2013,wiodn,4169.570472,101.4324888,1534.65721,2533.480773,786.2723256,468.6452062,1278.563241,0.6076119,0.1885739,0.1123965,0.3066415,0.0243268,0.3680612,0.0098089,-0.0090605,0.0056443,0.0132251,-0.0003055,-0.0095035
AUT,6,2014,wiodn,4261.025993,104.323543,1559.003625,2597.698825,851.283242,462.8449526,1283.57063,0.6096416,0.1997836,0.1086229,0.3012351,0.0244832,0.3658752,0.0020297,0.0112097,-0.0037736,-0.0054064,0.0001564,-0.002186
AUT,10,2000,wiodn,3365.248414,1307.971885,1186.253537,871.0229911,143.1249367,145.4848319,582.4132225,0.2588287,0.0425303,0.0432315,0.1730669,0.3886702,0.352501,,,,,,
AUT,10,2001,wiodn,2933.01587,1066.874695,1058.696261,807.444914,141.9208499,109.6227485,555.9013156,0.2752951,0.0483873,0.0373754,0.1895323,0.3637466,0.3609582,0.0164664,0.005857,-0.0058561,0.0164654,-0.0249236,0.0084572
AUT,10,2002,wiodn,2882.234575,1008.539543,1052.724468,820.9705635,141.871845,98.0790744,581.0196442,0.2848382,0.0492229,0.0340288,0.2015865,0.3499158,0.3652459,0.0095431,0.0008356,-0.0033466,0.0120542,-0.0138308,0.0042877
AUT,10,2003,wiodn,3334.123234,1040.546023,1261.388272,1032.188939,195.8022539,112.3708813,724.0158038,0.3095833,0.0587268,0.0337033,0.2171533,0.3120899,0.3783268,0.0247451,0.0095039,-0.0003255,0.0155668,-0.0378259,0.0130809
