country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,gvco_perc,gvcobp_perc,gvcofp_perc,gvcomix_perc,outpd_perc,outptt_perc,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff,outpd_diff,outptt_diff
ARG,1,1995,tiva,21401.63209,15437.10772,4986.283997,978.2403694,93.8083334,318.889911,565.542125,0.0457087,0.0043832,0.0149003,0.0264252,0.7213052,0.2329862,,,,,,
ARG,1,1996,tiva,24379.9607,17219.9516,5977.895613,1182.113483,120.4246961,355.1270793,706.5617077,0.0484871,0.0049395,0.0145664,0.0289812,0.7063158,0.2451971,0.0027784,0.0005563,-0.0003339,0.002556,-0.0149894,0.0122109
ARG,1,1997,tiva,24495.67485,17093.05858,6185.884443,1216.731832,159.9067853,313.8673783,742.9576689,0.0496713,0.006528,0.0128132,0.0303302,0.697799,0.2525297,0.0011842,0.0015885,-0.0017532,0.001349,-0.0085168,0.0073326
ARG,1,1998,tiva,24780.00902,17440.07838,6168.352168,1171.578478,130.0798436,321.3918177,720.1068165,0.0472792,0.0052494,0.0129698,0.02906,0.7037963,0.2489245,-0.0023921,-0.0012786,0.0001566,-0.0012702,0.0059973,-0.0036052
ARG,1,1999,tiva,20494.64505,14499.46736,4947.498736,1047.678948,107.8417371,298.561643,641.2755674,0.0511196,0.0052619,0.0145678,0.0312899,0.7074759,0.2414045,0.0038404,1.25E-05,0.001598,0.0022299,0.0036796,-0.00752
ARG,1,2000,tiva,21214.15085,14672.21981,5453.85299,1088.078053,123.6745198,312.0929637,652.3105697,0.0512902,0.0058298,0.0147115,0.0307488,0.6916242,0.2570856,0.0001706,0.0005679,0.0001437,-0.0005411,-0.0158517,0.0156811
ARG,1,2001,tiva,19898.61252,13507.34662,5314.430564,1076.835336,112.724617,312.3196333,651.7910852,0.0541161,0.0056649,0.0156955,0.0327556,0.6788085,0.2670754,0.0028259,-0.0001649,0.000984,0.0020068,-0.0128157,0.0099898
ARG,1,2002,tiva,16342.21118,8051.815119,6901.514619,1388.881444,94.90868787,459.500813,834.4719429,0.0849874,0.0058076,0.0281174,0.0510624,0.4927005,0.4223122,0.0308713,0.0001427,0.0124219,0.0183068,-0.186108,0.1552368
ARG,1,2003,tiva,20697.27777,11102.02862,7994.076492,1601.172654,115.9071979,526.7535282,958.511928,0.0773615,0.0056001,0.0254504,0.046311,0.5364004,0.3862381,-0.0076259,-0.0002075,-0.002667,-0.0047514,0.0436999,-0.0360741
ARG,1,2004,tiva,24319.47241,13465.76583,8995.23185,1858.474735,149.256144,700.5477322,1008.670859,0.0764192,0.0061373,0.028806,0.0414759,0.553703,0.3698778,-0.0009423,0.0005372,0.0033556,-0.0048351,0.0173026,-0.0163603
ARG,1,2005,tiva,27252.50097,14685.20847,10364.03363,2203.258863,181.622386,839.1718696,1182.464607,0.0808461,0.0066644,0.0307925,0.0433892,0.5388573,0.3802966,0.0044269,0.0005271,0.0019865,0.0019133,-0.0148457,0.0104188
ARG,1,2006,tiva,28240.03841,14589.69821,11046.56059,2603.779611,233.9244768,931.5371905,1438.317943,0.0922017,0.0082834,0.0329864,0.0509319,0.5166317,0.3911666,0.0113556,0.001619,0.0021939,0.0075427,-0.0222256,0.01087
ARG,1,2007,tiva,38305.06605,20437.33513,14525.14632,3342.5846,292.6403382,1176.54324,1873.401022,0.0872622,0.0076397,0.0307151,0.0489074,0.5335413,0.3791965,-0.0049395,-0.0006437,-0.0022713,-0.0020245,0.0169096,-0.0119701
ARG,1,2008,tiva,47311.28646,25004.02279,18147.37022,4159.893448,381.7139232,1433.960176,2344.219349,0.087926,0.0080681,0.0303091,0.0495488,0.5285002,0.3835738,0.0006638,0.0004284,-0.000406,0.0006414,-0.0050411,0.0043773
ARG,1,2009,tiva,34776.28841,18156.92532,13706.5916,2912.771488,327.4760618,858.7383552,1726.557071,0.0837574,0.0094166,0.0246932,0.0496475,0.5221065,0.3941361,-0.0041686,0.0013485,-0.0056159,9.87E-05,-0.0063937,0.0105623
ARG,1,2010,tiva,52638.66921,30524.86278,18398.36894,3715.437497,330.2523605,1314.597303,2070.587834,0.0705838,0.006274,0.024974,0.0393359,0.5798943,0.3495219,-0.0131736,-0.0031426,0.0002808,-0.0103116,0.0577878,-0.0446142
ARG,1,2011,tiva,64186.24309,37068.32241,22478.11221,4639.808477,454.8309271,1592.65075,2592.326799,0.0722867,0.0070861,0.024813,0.0403876,0.577512,0.3502014,0.0017029,0.0008121,-0.000161,0.0010517,-0.0023823,0.0006795
ARG,1,2012,tiva,61514.97784,36498.41499,20759.0543,4257.508553,435.888484,1374.837198,2446.782871,0.0692109,0.0070859,0.0223496,0.0397754,0.5933257,0.3374634,-0.0030758,-2.00E-07,-0.0024634,-0.0006122,0.0158137,-0.012738
ARG,1,2013,tiva,65583.56457,41179.1982,20420.38148,3983.984889,430.3394211,1274.109944,2279.535524,0.0607467,0.0065617,0.0194273,0.0347577,0.627889,0.3113643,-0.0084642,-0.0005242,-0.0029223,-0.0050177,0.0345633,-0.0260991
ARG,1,2014,tiva,64661.83993,41711.61994,19148.31407,3801.905916,348.7677878,1387.604842,2065.533286,0.0587967,0.0053937,0.0214594,0.0319436,0.6450732,0.2961301,-0.00195,-0.001168,0.0020321,-0.0028141,0.0171842,-0.0152342
ARG,1,2015,tiva,59313.36779,41064.50945,15210.23786,3038.620483,273.3016327,1057.893978,1707.424873,0.0512299,0.0046078,0.0178357,0.0287865,0.6923314,0.2564386,-0.0075668,-0.0007859,-0.0036237,-0.0031571,0.0472582,-0.0396915
ARG,1,2016,tiva,58204.36928,38888.20125,16164.15874,3152.009288,268.8604839,1216.844488,1666.304316,0.0541542,0.0046192,0.0209064,0.0286285,0.668132,0.2777138,0.0029243,1.14E-05,0.0030707,-0.000158,-0.0241994,0.0212752
ARG,1,2017,tiva,59041.43047,40143.86048,15682.71614,3214.853842,335.8984335,1097.557272,1781.398137,0.0544508,0.0056892,0.0185896,0.030172,0.679927,0.2656222,0.0002966,0.00107,-0.0023168,0.0015435,0.011795,-0.0120916
ARG,1,2018,tiva,49166.18762,31958.19051,13483.14664,3724.850472,692.4542593,913.9682587,2118.427954,0.0757604,0.014084,0.0185894,0.0430871,0.6500034,0.2742362,0.0213096,0.0083948,-2.00E-07,0.0129151,-0.0299236,0.008614
ARG,1,2019,tiva,49079.24969,27801.07276,17116.73197,4161.444971,426.8140906,1103.626563,2631.004318,0.0847903,0.0086964,0.0224866,0.0536073,0.5664527,0.348757,0.0090299,-0.0053876,0.0038972,0.0105202,-0.0835507,0.0745208
ARG,1,2020,tiva,48566.98542,29290.9684,15741.15176,3534.865259,319.5392337,1002.315922,2213.010103,0.0727833,0.0065794,0.0206378,0.0455661,0.6031045,0.3241122,-0.012007,-0.002117,-0.0018488,-0.0080412,0.0366518,-0.0246448
ARG,2,1995,tiva,881.182592,735.4975387,130.6018965,15.08315684,3.492158122,4.616200461,6.974798255,0.0171169,0.003963,0.0052386,0.0079153,0.834671,0.1482121,,,,,,
ARG,2,1996,tiva,953.763808,785.970062,149.4792551,18.31449089,4.229731228,5.746620401,8.338139266,0.0192023,0.0044348,0.0060252,0.0087424,0.824072,0.1567257,0.0020854,0.0004718,0.0007866,0.0008271,-0.010599,0.0085136
ARG,2,1997,tiva,1052.466397,862.4943941,168.3943252,21.57767777,5.054926149,6.286218871,10.23653275,0.020502,0.0048029,0.0059728,0.0097262,0.8194983,0.1599997,0.0012997,0.0003681,-5.24E-05,0.0009838,-0.0045737,0.003274
ARG,2,1998,tiva,1024.502485,845.6544468,158.5130828,20.33495543,4.674528897,5.884217306,9.776209223,0.0198486,0.0045627,0.0057435,0.0095424,0.8254294,0.154722,-0.0006534,-0.0002402,-0.0002293,-0.0001838,0.0059311,-0.0052777
ARG,2,1999,tiva,877.028368,730.1268615,129.5631565,17.33835004,3.821206908,5.291156864,8.225986263,0.0197694,0.004357,0.0060331,0.0093794,0.8325009,0.1477297,-7.92E-05,-0.0002057,0.0002896,-0.000163,0.0070715,-0.0069923
ARG,2,2000,tiva,896.841259,733.9560438,143.3795936,19.50562158,4.436310018,6.123867664,8.945443898,0.0217492,0.0049466,0.0068283,0.0099744,0.818379,0.1598718,0.0019798,0.0005896,0.0007952,0.000595,-0.0141219,0.0121421
ARG,2,2001,tiva,1100.575836,895.2958304,180.1669497,25.11305588,4.921491399,8.642901212,11.54866327,0.0228181,0.0044717,0.0078531,0.0104933,0.8134795,0.1637024,0.0010689,-0.0004749,0.0010248,0.0005189,-0.0048995,0.0038306
ARG,2,2002,tiva,745.066797,468.072766,240.3363494,36.65768161,5.281549413,13.10806883,18.26806337,0.0492005,0.0070887,0.0175931,0.0245187,0.6282293,0.3225702,0.0263824,0.002617,0.00974,0.0140254,-0.1852502,0.1588678
ARG,2,2003,tiva,869.683741,575.0307685,254.6708617,39.98211084,6.200484861,13.55928816,20.22233782,0.0459732,0.0071296,0.0155911,0.0232525,0.6611953,0.2928316,-0.0032273,0.0000409,-0.002002,-0.0012662,0.032966,-0.0297386
ARG,2,2004,tiva,756.578392,497.547592,223.376693,35.65410704,5.654166981,13.1170747,16.88286535,0.0471255,0.0074733,0.0173374,0.0223148,0.6576286,0.2952459,0.0011523,0.0003437,0.0017463,-0.0009377,-0.0035667,0.0024143
ARG,2,2005,tiva,873.38527,559.2410366,270.398962,43.74527144,7.136454038,16.17000639,20.43881102,0.050087,0.008171,0.0185142,0.0234018,0.6403143,0.3095987,0.0029615,0.0006977,0.0011768,0.001087,-0.0173143,0.0143528
ARG,2,2006,tiva,1265.702233,785.3877077,414.6303527,65.68417257,11.14383627,23.79241681,30.74791949,0.0518954,0.0088045,0.0187978,0.0242932,0.6205154,0.3275892,0.0018084,0.0006335,0.0002836,0.0008914,-0.0197989,0.0179905
ARG,2,2007,tiva,1151.54327,694.5529329,391.9921614,64.9981757,10.9202237,23.08006397,30.99788804,0.0564444,0.0094831,0.0200427,0.0269186,0.6031497,0.3404059,0.004549,0.0006786,0.0012449,0.0026254,-0.0173657,0.0128167
ARG,2,2008,tiva,1463.224731,868.3866216,507.1504045,87.68770492,13.87498067,31.03386789,42.77885636,0.0599277,0.0094825,0.0212092,0.029236,0.5934745,0.3465978,0.0034833,-6.00E-07,0.0011665,0.0023174,-0.0096752,0.0061919
ARG,2,2009,tiva,1199.141277,732.7031303,407.1398795,59.29826715,10.86170369,21.39385016,27.0427133,0.0494506,0.0090579,0.017841,0.0225517,0.6110232,0.3395262,-0.0104771,-0.0004246,-0.0033682,-0.0066843,0.0175487,-0.0070716
ARG,2,2010,tiva,1405.884757,860.2310664,472.2178536,73.43583696,11.0285054,26.28525277,36.1220788,0.0522346,0.0078445,0.0186966,0.0256935,0.6118788,0.3358866,0.002784,-0.0012134,0.0008556,0.0031418,0.0008556,-0.0036396
ARG,2,2011,tiva,1336.425071,775.4797383,485.6003742,75.34495854,14.79090998,25.61581951,34.93822905,0.056378,0.0110675,0.0191674,0.0261431,0.5802643,0.3633577,0.0041434,0.003223,0.0004708,0.0004496,-0.0316145,0.0274711
ARG,2,2012,tiva,1387.928752,827.5139161,481.4413657,78.97347019,13.33085134,30.41434575,35.22827311,0.0569002,0.0096049,0.0219135,0.0253819,0.5962222,0.3468776,0.0005222,-0.0014626,0.0027461,-0.0007612,0.0159579,-0.0164801
ARG,2,2013,tiva,2122.147567,1370.827737,649.1595663,102.1602636,13.54652871,39.65160343,48.96213145,0.04814,0.0063834,0.0186847,0.023072,0.6459625,0.3058975,-0.0087602,-0.0032215,-0.0032288,-0.0023099,0.0497403,-0.0409801
ARG,2,2014,tiva,2007.404497,1285.980288,625.7152781,95.70893064,8.817142126,39.27545498,47.61633353,0.047678,0.0043923,0.0195653,0.0237203,0.6406184,0.3117036,-0.000462,-0.0019911,0.0008806,0.0006483,-0.0053441,0.0058061
ARG,2,2015,tiva,2236.049022,1570.662002,583.7937544,81.59326579,6.476203599,33.67840193,41.43866025,0.0364899,0.0028963,0.0150616,0.0185321,0.7024274,0.2610827,-0.0111881,-0.001496,-0.0045037,-0.0051882,0.061809,-0.0506209
ARG,2,2016,tiva,2219.831953,1465.683688,661.7825921,92.36567245,7.209987754,36.99349176,48.16219294,0.0416093,0.003248,0.016665,0.0216963,0.6602679,0.2981228,0.0051194,0.0003517,0.0016034,0.0031642,-0.0421595,0.0370401
ARG,2,2017,tiva,2449.839501,1660.377073,688.3447456,101.1176821,7.33055061,41.38462738,52.40250413,0.0412752,0.0029923,0.0168928,0.0213902,0.6777493,0.2809754,-0.0003341,-0.0002557,0.0002278,-0.0003061,0.0174814,-0.0171474
ARG,2,2018,tiva,2835.851254,1848.583122,850.8885349,136.3795971,10.36422096,50.42513588,75.59024027,0.0480912,0.0036547,0.0177813,0.0266552,0.6518618,0.300047,0.006816,0.0006624,0.0008885,0.005265,-0.0258875,0.0190716
ARG,2,2019,tiva,2307.127019,1355.190306,832.3527162,119.5839967,8.047263625,45.51343901,66.02329402,0.0518324,0.003488,0.0197273,0.0286171,0.587393,0.3607746,0.0037412,-0.0001667,0.001946,0.0019619,-0.0644688,0.0607276
ARG,2,2020,tiva,1794.998436,1031.968125,676.6719767,86.35833404,8.09420779,31.27971333,46.98441292,0.0481105,0.0045093,0.017426,0.0261752,0.5749131,0.3769764,-0.0037219,0.0010213,-0.0023013,-0.0024419,-0.0124799,0.0162018
ARG,6,1995,tiva,33590.45286,27345.42801,5523.78783,721.2370223,304.6269635,112.5701545,304.0399043,0.0214715,0.0090689,0.0033513,0.0090514,0.8140833,0.1644452,,,,,,
ARG,6,1996,tiva,35352.63472,28297.90036,6193.125617,861.608751,366.9448249,137.3461571,357.317769,0.0243718,0.0103796,0.003885,0.0101072,0.8004467,0.1751814,0.0029003,0.0013107,0.0005337,0.0010558,-0.0136366,0.0107362
ARG,6,1997,tiva,39313.17012,31027.94773,7210.797137,1074.425252,483.4834878,152.5054793,438.4362847,0.0273299,0.0122983,0.0038792,0.0111524,0.7892507,0.1834194,0.0029581,0.0019187,-5.80E-06,0.0010452,-0.011196,0.008238
ARG,6,1998,tiva,39891.85167,31858.46667,7012.407469,1020.977525,455.3714577,147.1064225,418.4996452,0.0255936,0.0114152,0.0036876,0.0104909,0.7986209,0.1757855,-0.0017363,-0.0008831,-0.0001916,-0.0006615,0.0093702,-0.0076339
ARG,6,1999,tiva,37804.88197,30534.02764,6304.362245,966.4920789,422.9948342,136.1521692,407.3450756,0.0255653,0.0111889,0.0036014,0.0107749,0.8076742,0.1667605,-2.83E-05,-0.0002263,-8.62E-05,0.000284,0.0090533,-0.009025
ARG,6,2000,tiva,33891.46585,26881.00302,6080.03441,930.4284182,387.8178084,154.8064189,387.8041909,0.0274532,0.0114429,0.0045677,0.0114425,0.7931496,0.1793972,0.0018879,0.000254,0.0009663,0.0006676,-0.0145246,0.0126367
ARG,6,2001,tiva,32847.7725,25965.5222,5956.301612,925.9486866,353.6281201,159.3110996,413.0094669,0.0281891,0.0107657,0.00485,0.0125734,0.7904805,0.1813305,0.0007359,-0.0006772,0.0002823,0.0011309,-0.0026691,0.0019333
ARG,6,2002,tiva,19723.02266,12137.66373,6513.437601,1071.921324,321.0709366,172.4244754,578.4259116,0.0543487,0.016279,0.0087423,0.0293274,0.6154059,0.3302454,0.0261596,0.0055133,0.0038923,0.016754,-0.1750746,0.1489149
ARG,6,2003,tiva,25578.42999,16655.33345,7658.121275,1264.975262,390.3585599,218.1314367,656.4852655,0.0494548,0.0152612,0.0085279,0.0256656,0.6511476,0.2993976,-0.0048939,-0.0010178,-0.0002144,-0.0036618,0.0357417,-0.0308478
ARG,6,2004,tiva,30912.36701,19859.63731,9380.769588,1671.960108,560.9492821,268.6874006,842.3234248,0.0540871,0.0181464,0.0086919,0.0272488,0.6424496,0.3034633,0.0046323,0.0028852,0.000164,0.0015832,-0.008698,0.0040657
ARG,6,2005,tiva,35126.78571,22271.54047,10838.63953,2016.605709,697.6502322,323.7852974,995.1701791,0.0574093,0.0198609,0.0092176,0.0283308,0.634033,0.3085577,0.0033222,0.0017145,0.0005257,0.001082,-0.0084166,0.0050944
ARG,6,2006,tiva,38481.67526,23687.92842,12418.1932,2375.553638,885.5303793,357.1945827,1132.828676,0.0617321,0.0230117,0.0092822,0.0294381,0.6155639,0.3227041,0.0043228,0.0031508,6.46E-05,0.0011073,-0.0184691,0.0141464
ARG,6,2007,tiva,47045.31172,28938.99284,15169.59962,2936.719263,1067.599729,449.6257583,1419.493776,0.0624232,0.022693,0.0095573,0.0301729,0.6151302,0.3224466,0.0006911,-0.0003187,0.0002751,0.0007348,-0.0004337,-0.0002575
ARG,6,2008,tiva,60468.73999,37206.09965,19331.48671,3931.153631,1401.68456,613.3321944,1916.136877,0.0650113,0.0231803,0.010143,0.0316881,0.6152948,0.3196939,0.0025881,0.0004873,0.0005857,0.0015152,0.0001646,-0.0027527
ARG,6,2009,tiva,57038.41007,36763.07061,17098.9868,3176.352669,1153.878242,479.4558519,1543.018575,0.055688,0.0202298,0.0084058,0.0270523,0.6445318,0.2997802,-0.0093233,-0.0029505,-0.0017372,-0.0046358,0.029237,-0.0199137
ARG,6,2010,tiva,70076.5572,46206.65309,20143.72592,3726.17819,1368.666284,579.6224883,1777.889419,0.053173,0.019531,0.0082713,0.0253707,0.6593739,0.2874531,-0.002515,-0.0006988,-0.0001345,-0.0016816,0.0148421,-0.0123271
ARG,6,2011,tiva,87440.484,57331.38078,25217.8063,4891.296919,1884.285067,729.0958907,2277.915961,0.0559386,0.0215493,0.0083382,0.026051,0.6556618,0.2883997,0.0027656,0.0020183,6.69E-05,0.0006803,-0.0037121,0.0009466
ARG,6,2012,tiva,93954.91052,64173.39728,24968.46819,4813.045053,1810.232786,738.4478168,2264.364451,0.0512272,0.019267,0.0078596,0.0241005,0.6830233,0.2657495,-0.0047114,-0.0022823,-0.0004786,-0.0019505,0.0273615,-0.0226502
ARG,6,2013,tiva,96992.13897,68376.31098,24000.09031,4615.737683,1791.581327,687.0382339,2137.118123,0.0475888,0.0184714,0.0070834,0.0220339,0.7049676,0.2474437,-0.0036384,-0.0007956,-0.0007762,-0.0020666,0.0219443,-0.0183058
ARG,6,2014,tiva,92615.30335,66135.88511,22242.33852,4237.079718,1549.298665,668.2748793,2019.506174,0.0457492,0.0167283,0.0072156,0.0218053,0.7140924,0.2401584,-0.0018396,-0.0017431,0.0001322,-0.0002286,0.0091248,-0.0072853
ARG,6,2015,tiva,100392.6354,77198.57014,19638.42509,3555.640183,1344.215745,552.167328,1659.25711,0.0354173,0.0133896,0.0055001,0.0165277,0.7689665,0.1956162,-0.0103319,-0.0033387,-0.0017155,-0.0052776,0.0548741,-0.0445422
ARG,6,2016,tiva,88960.85973,65824.70412,19627.12897,3509.026643,1326.051854,535.1553656,1647.819423,0.0394446,0.014906,0.0060156,0.018523,0.7399288,0.2206266,0.0040273,0.0015164,0.0005155,0.0019953,-0.0290377,0.0250104
ARG,6,2017,tiva,96302.26536,72501.74525,19976.74681,3823.773301,1508.722846,569.4170501,1745.633405,0.039706,0.0156665,0.0059128,0.0181266,0.7528561,0.207438,0.0002614,0.0007605,-0.0001028,-0.0003964,0.0129273,-0.0131886
ARG,6,2018,tiva,80077.75323,56082.70395,19672.84286,4322.206415,1879.971599,617.4076242,1824.827192,0.0539751,0.0234768,0.0077101,0.0227882,0.7003531,0.2456718,0.0142691,0.0078103,0.0017973,0.0046616,-0.052503,0.0382338
ARG,6,2019,tiva,75101.99475,50209.89244,20676.41059,4215.69172,1612.419159,642.110102,1961.162459,0.0561329,0.0214697,0.0085498,0.0261133,0.668556,0.2753111,0.0021578,-0.0020071,0.0008397,0.0033251,-0.0317971,0.0296393
ARG,6,2020,tiva,71792.41765,50229.70158,18191.56985,3371.146222,1250.897962,538.6247732,1581.623487,0.0469569,0.0174238,0.0075025,0.0220305,0.6996519,0.2533912,-0.009176,-0.0040459,-0.0010473,-0.0040828,0.0310959,-0.0219199
ARG,10,1995,tiva,8680.699956,6987.003767,1397.562337,296.1338514,61.86386255,33.02867086,201.241318,0.0341141,0.0071266,0.0038048,0.0231826,0.8048894,0.1609965,,,,,,
ARG,10,1996,tiva,9218.232201,7318.334136,1565.262068,334.6359973,75.42707499,35.82276631,223.386156,0.0363015,0.0081824,0.0038861,0.0242331,0.7938978,0.1698007,0.0021874,0.0010558,8.13E-05,0.0010505,-0.0109916,0.0088042
ARG,10,1997,tiva,7241.822864,5604.466719,1349.009896,288.3462483,63.97687712,44.00292754,180.3664437,0.0398168,0.0088344,0.0060762,0.0249062,0.7739028,0.1862804,0.0035153,0.000652,0.0021901,0.0006731,-0.019995,0.0164797
ARG,10,1998,tiva,7014.004611,5154.918929,1509.016654,350.0690276,79.39314209,54.22140853,216.454477,0.04991,0.0113192,0.0077305,0.0308603,0.7349466,0.2151434,0.0100932,0.0024848,0.0016543,0.0059541,-0.0389562,0.028863
ARG,10,1999,tiva,7298.569243,5335.182311,1577.674149,385.7127831,78.92087136,57.22648697,249.5654248,0.0528477,0.0108132,0.0078408,0.0341937,0.7309902,0.2161621,0.0029377,-0.000506,0.0001103,0.0033334,-0.0039564,0.0010187
ARG,10,2000,tiva,9439.692036,6719.83063,2160.952926,558.9084805,96.43665952,72.07454643,390.3972746,0.0592083,0.0102161,0.0076353,0.041357,0.7118697,0.228922,0.0063606,-0.0005971,-0.0002055,0.0071633,-0.0191205,0.0127599
ARG,10,2001,tiva,9338.763848,6444.595813,2271.896274,622.2717606,99.65320333,79.1812949,443.4372624,0.0666332,0.0106709,0.0084788,0.0474835,0.6900909,0.2432759,0.0074249,0.0004548,0.0008435,0.0061265,-0.0217788,0.0143539
ARG,10,2002,tiva,6447.219768,3029.75833,2630.457708,787.0037301,81.45062635,83.73360732,621.8194964,0.1220687,0.0126335,0.0129876,0.0964477,0.4699325,0.4079988,0.0554355,0.0019626,0.0045088,0.0489642,-0.2201584,0.1647229
ARG,10,2003,tiva,7264.144356,3354.89363,3012.932651,896.3180749,98.84803212,116.2589157,681.2111271,0.1233894,0.0136077,0.0160045,0.0937772,0.4618429,0.4147677,0.0013207,0.0009742,0.0030169,-0.0026705,-0.0080896,0.0067689
ARG,10,2004,tiva,8030.353501,3418.859086,3445.297904,1166.19651,119.3885988,198.3688162,848.4390954,0.1452236,0.0148672,0.0247024,0.105654,0.425742,0.4290344,0.0218342,0.0012595,0.0086979,0.0118768,-0.0361009,0.0142667
ARG,10,2005,tiva,8279.021288,3484.791741,3593.404489,1200.825058,125.4232509,197.0911362,878.3106714,0.1450443,0.0151495,0.0238061,0.1060887,0.4209183,0.4340374,-0.0001793,0.0002823,-0.0008963,0.0004347,-0.0048237,0.005003
ARG,10,2006,tiva,8354.983517,3503.769324,3675.253149,1175.961044,120.7449593,197.1426739,858.0734109,0.1407497,0.0144518,0.0235958,0.102702,0.4193628,0.4398875,-0.0042946,-0.0006977,-0.0002103,-0.0033867,-0.0015555,0.0058501
ARG,10,2007,tiva,9087.328092,3627.050655,4056.45567,1403.821767,173.0274973,212.36383,1018.43044,0.1544812,0.0190405,0.0233692,0.1120715,0.3991328,0.446386,0.0137315,0.0045887,-0.0002266,0.0093695,-0.02023,0.0064985
ARG,10,2008,tiva,11183.74252,4527.284434,4862.831808,1793.626277,230.2673877,256.6609226,1306.697967,0.160378,0.0205895,0.0229495,0.1168391,0.4048094,0.4348126,0.0058968,0.001549,-0.0004197,0.0047676,0.0056766,-0.0115734
ARG,10,2009,tiva,10626.23981,5803.571188,3731.89887,1090.76975,132.2454195,151.5523133,806.9720172,0.1026487,0.0124452,0.0142621,0.0759414,0.5461547,0.3511966,-0.0577293,-0.0081443,-0.0086874,-0.0408977,0.1413453,-0.083616
ARG,10,2010,tiva,13730.3364,7660.723397,4540.502068,1529.110936,200.0747286,203.1883848,1125.847823,0.1113673,0.0145717,0.0147985,0.0819971,0.5579414,0.3306912,0.0087186,0.0021265,0.0005364,0.0060557,0.0117867,-0.0205054
ARG,10,2011,tiva,16795.43351,9140.281774,5560.492436,2094.6593,310.4677075,265.3556802,1518.835913,0.124716,0.0184852,0.0157993,0.0904315,0.5442123,0.3310717,0.0133487,0.0039135,0.0010008,0.0084344,-0.0137291,0.0003805
ARG,10,2012,tiva,19862.22878,11833.93477,5937.42201,2090.871997,298.7913627,269.0362801,1523.044354,0.1052688,0.0150432,0.0135451,0.0766804,0.595801,0.2989303,-0.0194472,-0.003442,-0.0022542,-0.0137511,0.0515887,-0.0321414
ARG,10,2013,tiva,20363.92739,13001.11331,5516.618739,1846.195337,285.7041351,219.758908,1340.732294,0.0906601,0.0140299,0.0107916,0.0658386,0.6384384,0.2709015,-0.0146087,-0.0010133,-0.0027535,-0.0108418,0.0426374,-0.0280288
ARG,10,2014,tiva,20984.05853,14063.84189,5263.781005,1656.435638,240.6547163,204.6704836,1211.110438,0.0789378,0.0114685,0.0097536,0.0577157,0.6702155,0.2508467,-0.0117223,-0.0025614,-0.001038,-0.0081229,0.0317771,-0.0200548
ARG,10,2015,tiva,20400.97303,14479.53961,4629.497778,1291.935648,202.88055,155.9897838,933.0653142,0.0633272,0.0099447,0.0076462,0.0457363,0.7097475,0.2269253,-0.0156106,-0.0015238,-0.0021074,-0.0119794,0.039532,-0.0239214
ARG,10,2016,tiva,17395.11606,11948.77923,4240.973896,1205.362933,220.698548,110.0963001,874.5680849,0.0692932,0.0126874,0.0063292,0.0502766,0.6869043,0.2438026,0.005966,0.0027427,-0.001317,0.0045403,-0.0228432,0.0168773
ARG,10,2017,tiva,18947.51678,13031.74618,4625.530883,1290.239709,252.6980516,94.78971228,942.7519447,0.0680955,0.0133367,0.0050028,0.049756,0.6877812,0.2441233,-0.0011977,0.0006493,-0.0013264,-0.0005206,0.0008769,0.0003207
ARG,10,2018,tiva,18102.43551,11955.80192,4655.782691,1490.850901,265.9786382,128.1404587,1096.731804,0.0823564,0.014693,0.0070786,0.0605848,0.6604527,0.257191,0.0142609,0.0013563,0.0020758,0.0108288,-0.0273285,0.0130677
ARG,10,2019,tiva,16534.46188,10608.30871,4417.478673,1508.674498,270.3606909,148.0564581,1090.257349,0.0912442,0.0163513,0.0089544,0.0659385,0.6415878,0.267168,0.0088878,0.0016583,0.0018758,0.0053537,-0.0188649,0.009977
ARG,10,2020,tiva,11999.94393,7668.283043,3225.226027,1106.434858,205.9329028,109.7645012,790.7374542,0.0922033,0.0171612,0.0091471,0.0658951,0.6390266,0.2687701,0.0009591,0.0008099,0.0001927,-4.34E-05,-0.0025612,0.0016021
AUS,1,1995,tiva,26190.95857,15483.06114,8611.617407,2096.280026,326.3595151,334.6619023,1435.258609,0.0800383,0.0124608,0.0127778,0.0547998,0.5911605,0.3288012,,,,,,
AUS,1,1996,tiva,28560.80533,15696.14243,10349.7628,2514.900098,409.5220163,386.7028296,1718.675252,0.0880542,0.0143386,0.0135396,0.060176,0.5495693,0.3623764,0.0080159,0.0018778,0.0007618,0.0053762,-0.0415912,0.0335752
AUS,1,1997,tiva,29530.50379,15684.50155,11034.06484,2811.937401,482.332031,409.423982,1920.181388,0.0952215,0.0163333,0.0138644,0.0650237,0.5311288,0.3736497,0.0071673,0.0019947,0.0003248,0.0048477,-0.0184405,0.0112733
AUS,1,1998,tiva,27001.95769,15099.08156,9401.438589,2501.437538,414.7728417,395.2766786,1691.388017,0.0926391,0.0153608,0.0146388,0.0626395,0.5591847,0.3481762,-0.0025824,-0.0009725,0.0007744,-0.0023842,0.0280559,-0.0254735
AUS,1,1999,tiva,26676.15271,14566.79608,9629.147411,2480.209215,423.1008801,371.8770626,1685.231272,0.0929748,0.0158606,0.0139404,0.0631737,0.5460606,0.3609646,0.0003357,0.0004998,-0.0006984,0.0005342,-0.0131241,0.0127884
