country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix,outpd%,outptt%,gvco%,gvcobp%,gvcofp%,gvcomix%,outpd_diff,outptt_diff,gvco_diff,gvcobp_diff,gvcofp_diff,gvcomix_diff
AUS,1,1995,wiodo,27341.33006,13701.25414,10903.5513,2736.524623,202.1190225,771.7052441,1762.700356,0.501118786,0.398793741,0.100087473,0.007392436,0.028224861,0.064470176,,,,,,
AUS,1,1996,wiodo,30452.83984,15023.07567,12248.50395,3181.260225,198.1291823,876.9370791,2106.193964,0.493322651,0.402212208,0.104465142,0.006506099,0.028796562,0.069162481,-0.007796135,0.003418467,0.004377669,-0.000886337,0.000571701,0.004692305
AUS,1,1997,wiodo,29391.85742,13778.59439,12379.4317,3233.831335,214.7667782,842.3504178,2176.714139,0.468789508,0.421185756,0.110024735,0.007307016,0.028659312,0.074058407,-0.024533143,0.018973548,0.005559593,0.000800917,-0.00013725,0.004895926
AUS,1,1998,wiodo,25443.49609,13387.53373,9518.326404,2537.635955,168.5881543,697.778821,1671.26898,0.526167225,0.37409664,0.099736135,0.006625982,0.027424644,0.065685509,0.057377717,-0.047089116,-0.0102886,-0.000681034,-0.001234668,-0.008372898
AUS,1,1999,wiodo,27216.79243,13344.13375,11052.21784,2820.440838,205.8233817,753.5029191,1861.114537,0.490290463,0.406080837,0.103628701,0.007562367,0.027685221,0.068381112,-0.035876762,0.031984197,0.003892566,0.000936385,0.000260577,0.002695603
AUS,1,2000,wiodo,27977.8418,13542.65752,11374.07299,3061.111288,189.7830154,930.212786,1941.115487,0.484049399,0.406538613,0.109411988,0.006783333,0.033248197,0.069380458,-0.006241064,0.000457776,0.005783287,-0.000779034,0.005562976,0.000999346
AUS,1,2001,wiodo,27663.7168,13842.24677,10981.46593,2840.004105,175.7977019,980.5203887,1683.686014,0.500375523,0.39696278,0.102661697,0.006354811,0.035444275,0.06086261,0.016326124,-0.009575833,-0.006750291,-0.000428522,0.002196078,-0.008517848
AUS,1,2002,wiodo,24187.23438,11302.11867,10130.22266,2754.89305,189.9789856,879.7970464,1685.117018,0.467276188,0.418825175,0.113898638,0.007854515,0.036374438,0.069669686,-0.033099335,0.021862395,0.011236941,0.001499704,0.000930163,0.008807076
AUS,1,2003,wiodo,32368.45117,19212.8925,10417.88966,2737.669014,227.1048902,864.609301,1645.954823,0.593568484,0.321853202,0.084578314,0.007016242,0.026711482,0.05085059,0.126292296,-0.096971973,-0.029320324,-0.000838273,-0.009662956,-0.018819096
AUS,1,2004,wiodo,36360.53571,21219.67844,11784.09753,3356.75974,243.8130546,1119.556075,1993.390611,0.583590919,0.324090317,0.092318765,0.006705431,0.030790417,0.054822916,-0.009977565,0.002237115,0.007740451,-0.000310811,0.004078935,0.003972326
AUS,1,2005,wiodo,37935.32687,23248.00469,11281.75689,3405.565285,286.8486395,1093.652507,2025.064138,0.612832592,0.297394482,0.089772926,0.007561518,0.028829395,0.053382014,0.029241673,-0.026695835,-0.002545839,0.000856087,-0.001961022,-0.001440902
AUS,1,2006,wiodo,32544.07343,19364.20739,9970.96132,3208.904717,268.776682,1060.375937,1879.752098,0.595014863,0.306383322,0.098601815,0.008258852,0.032582766,0.057760197,-0.017817729,0.00898884,0.008828889,0.000697334,0.003753371,0.004378183
AUS,1,2007,wiodo,40768.68353,26150.38282,11088.37228,3529.928438,352.5728026,1095.397581,2081.958054,0.641433094,0.271982593,0.086584313,0.008648128,0.026868603,0.051067581,0.046418231,-0.034400729,-0.012017502,0.000389276,-0.005714163,-0.006692616
AUS,1,2008,wiodo,46571.09808,28168.92867,13536.23073,4865.938682,409.4170874,1590.966958,2865.554636,0.604858589,0.290657324,0.104484087,0.008791227,0.03416211,0.061530751,-0.036574505,0.018674731,0.017899774,0.000143099,0.007293507,0.01046317
AUS,1,2009,wiodo,44735.95947,27927.5709,12821.50243,3986.886147,333.8551294,1321.149964,2331.881053,0.624275666,0.286603944,0.08912039,0.007462791,0.02953217,0.052125428,0.019417077,-0.00405338,-0.015363697,-0.001328436,-0.00462994,-0.009405323
AUS,1,2010,wiodo,64704.54625,42759.49773,16719.11775,5225.930774,491.3979002,1722.648795,3011.884079,0.660842247,0.258391701,0.080766052,0.007594488,0.026623304,0.046548261,0.036566581,-0.028212243,-0.008354338,0.000131697,-0.002908866,-0.005577167
AUS,1,2011,wiodo,76833.72713,48180.58055,21630.24652,7022.900062,639.9257141,2291.814137,4091.160211,0.627075926,0.281520204,0.091403871,0.008328708,0.029828231,0.053246932,-0.033766321,0.023128503,0.010637819,0.00073422,0.003204927,0.006698671
AUS,2,1995,wiodo,30770.76756,7659.665843,14891.58873,8219.512988,15.65884815,3904.304444,4299.549696,0.248926707,0.483952462,0.267120831,0.000508887,0.126883557,0.139728386,,,,,,
AUS,2,1996,wiodo,35239.01172,8815.160702,17756.84287,8667.008151,22.54003374,3568.29843,5076.169688,0.25015346,0.5038973,0.24594924,0.000639633,0.101259889,0.144049718,0.001226753,0.019944838,-0.021171591,0.000130746,-0.025623668,0.004321332
AUS,2,1997,wiodo,36223.07031,8815.870558,18368.65043,9038.549319,23.08403235,3667.609023,5347.856263,0.243377231,0.507098108,0.24952466,0.000637274,0.101250639,0.147636747,-0.006776229,0.003200808,0.00357542,-2.359E-06,-9.25E-06,0.003587029
AUS,2,1998,wiodo,29740.41016,7503.983672,14317.60937,7918.817115,24.58622556,3410.898056,4483.332833,0.252316079,0.481419365,0.266264556,0.000826694,0.114689005,0.150748857,0.008938848,-0.025678743,0.016739896,0.00018942,0.013438366,0.00311211
AUS,2,1999,wiodo,30920.34144,7948.796161,15009.7772,7961.768078,21.79745831,3704.229548,4235.741072,0.257073363,0.485433747,0.25749289,0.000704955,0.119799115,0.136988819,0.004757284,0.004014382,-0.008771666,-0.000121739,0.00511011,-0.013760038
AUS,2,2000,wiodo,35541.40234,6903.048764,18499.03495,10139.31863,19.83263926,4649.533526,5469.952465,0.19422556,0.520492545,0.285281896,0.000558015,0.130820205,0.153903676,-0.062847803,0.035058798,0.027789006,-0.00014694,0.01102109,0.016914857
AUS,2,2001,wiodo,31013.88281,6511.200047,15637.53461,8865.148152,17.71624476,4330.619892,4516.812015,0.209944691,0.504210798,0.285844511,0.000571236,0.139634883,0.145638392,0.015719131,-0.016281747,0.000562615,0.000013221,0.008814678,-0.008265284
AUS,2,2002,wiodo,33134.39063,8580.764282,15519.23208,9034.39427,20.38979682,4397.405691,4616.598782,0.258968525,0.46837234,0.272659134,0.000615367,0.132714247,0.139329521,0.049023834,-0.035838458,-0.013185377,0.000044131,-0.006920636,-0.006308871
AUS,2,2003,wiodo,38930.92578,11374.33763,17306.66353,10249.92463,41.39770381,4700.422524,5508.104401,0.29216715,0.444547957,0.263284893,0.001063363,0.120737497,0.141484033,0.033198625,-0.023824383,-0.009374241,0.000447996,-0.01197675,0.002154512
AUS,2,2004,wiodo,55969.03228,15411.75295,24309.50121,16247.77813,52.97591148,8494.745774,7700.056441,0.275362148,0.434338423,0.290299429,0.000946522,0.15177582,0.137577087,-0.016805002,-0.010209534,0.027014536,-0.000116841,0.031038323,-0.003906946
AUS,2,2005,wiodo,83638.66804,19787.79769,37147.73195,26703.1384,85.86055269,14003.94566,12613.33219,0.236586715,0.444145427,0.319267858,0.001026565,0.167433867,0.150807425,-0.038775433,0.009807004,0.028968429,8.0043E-05,0.015658047,0.013230338
AUS,2,2006,wiodo,92161.34537,20379.57154,39966.27416,31815.49968,106.8885712,16859.33864,14849.27247,0.221129276,0.433655498,0.345215226,0.001159798,0.182932862,0.161122566,-0.015457439,-0.010489929,0.025947368,0.000133233,0.015498995,0.010315141
AUS,2,2007,wiodo,109440.5226,24405.95333,46706.77155,38327.79774,143.9042802,20204.71782,17979.17564,0.22300655,0.426777673,0.350215778,0.001314909,0.18461825,0.164282619,0.001877274,-0.006877825,0.005000552,0.000155111,0.001685388,0.003160053
AUS,2,2008,wiodo,121006.1292,13424.91689,57515.49168,50065.72062,94.0947774,26503.08938,23468.53646,0.110944107,0.475310565,0.413745328,0.000777603,0.219022702,0.193945023,-0.112062443,0.048532892,0.06352955,-0.000537306,0.034404452,0.029662404
AUS,2,2009,wiodo,153054.4,42258.54968,68087.95352,42707.89681,151.2663131,21968.53418,20588.09632,0.276101502,0.444861131,0.279037367,0.000988317,0.143534156,0.134514894,0.165157395,-0.030449434,-0.134707961,0.000210714,-0.075488546,-0.059430129
AUS,2,2010,wiodo,227471.3597,53671.17768,102288.9845,71511.1976,215.3000964,37502.88893,33793.00858,0.235946968,0.44967852,0.314374511,0.000946493,0.164868619,0.148559399,-0.040154534,0.004817389,0.035337144,-4.1824E-05,0.021334463,0.014044505
AUS,2,2011,wiodo,266954.6294,57187.4582,123009.423,86757.74825,306.9641092,44243.09802,42207.68613,0.214221639,0.46078775,0.324990611,0.001149874,0.165732649,0.158108088,-0.021725329,0.01110923,0.0106161,0.000203381,0.00086403,0.009548689
AUS,6,1995,wiodo,4606.198236,3422.719432,959.0363722,224.442432,0.941294637,32.09329626,191.4078411,0.7430682,0.208205623,0.048726177,0.000204354,0.006967415,0.041554408,,,,,,
AUS,6,1996,wiodo,4955.29053,3663.912369,1047.268432,244.1097289,1.122192811,37.43811822,205.5494179,0.739394057,0.211343498,0.049262445,0.000226464,0.007555181,0.0414808,-0.003674143,0.003137875,0.000536268,0.00002211,0.000587766,-7.3608E-05
AUS,6,1997,wiodo,4764.95996,3436.352092,1069.270783,259.3370847,2.698612614,41.50863993,215.1298321,0.721171242,0.224402889,0.054425869,0.000566345,0.008711225,0.045148298,-0.018222815,0.013059391,0.005163424,0.000339881,0.001156044,0.003667498
AUS,6,1998,wiodo,4172.29248,3005.412116,929.6546109,237.2257535,3.579481209,36.91927395,196.7269983,0.720326327,0.222816261,0.056857412,0.000857917,0.008848678,0.047150817,-0.000844915,-0.001586628,0.002431543,0.000291572,0.000137453,0.002002519
AUS,6,1999,wiodo,5101.978901,3582.204064,1190.596427,329.1784091,5.856789765,48.69421505,274.6274043,0.702120517,0.233359732,0.064519751,0.001147945,0.009544182,0.053827624,-0.01820581,0.010543471,0.007662339,0.000290028,0.000695504,0.006676807
AUS,6,2000,wiodo,4728.09961,3159.691594,1198.612831,369.7951853,7.212003068,60.41900306,302.1641791,0.668279405,0.253508371,0.078212224,0.001525349,0.012778708,0.063908167,-0.033841112,0.020148639,0.013692473,0.000377404,0.003234526,0.010080543
AUS,6,2001,wiodo,4117.30859,2826.749155,991.034878,299.524557,5.645906819,51.11228331,242.7663669,0.686552658,0.240699684,0.072747658,0.001371262,0.012414004,0.058962393,0.018273253,-0.012808687,-0.005464566,-0.000154087,-0.000364704,-0.004945774
AUS,6,2002,wiodo,5014.7583,3496.038848,1163.952199,354.7672531,7.771864057,59.77087125,287.2245178,0.69715002,0.232105344,0.070744637,0.001549798,0.011918993,0.057275845,0.010597362,-0.00859434,-0.002003021,0.000178536,-0.000495011,-0.001686548
AUS,6,2003,wiodo,6406.67676,4602.842511,1380.361222,423.4730276,11.21411124,79.06209282,333.1968235,0.718444629,0.215456667,0.066098704,0.001750379,0.012340578,0.052007747,0.021294609,-0.016648677,-0.004645933,0.000200581,0.000421585,-0.005268098
AUS,6,2004,wiodo,8020.619743,5711.106205,1738.228554,571.2849843,10.99432776,100.8726201,459.4180364,0.712052982,0.21671998,0.071227038,0.001370758,0.012576662,0.057279618,-0.006391647,0.001263313,0.005128334,-0.000379621,0.000236084,0.005271871
AUS,6,2005,wiodo,8424.9115,5976.87311,1813.284721,634.7536693,11.19281515,113.8717735,509.6890807,0.709428593,0.215228934,0.075342473,0.001328538,0.013516079,0.060497856,-0.002624389,-0.001491046,0.004115435,-4.222E-05,0.000939417,0.003218238
AUS,6,2006,wiodo,8199.9891,5859.469535,1703.569564,636.9500011,12.03625302,116.3291451,508.584603,0.714570405,0.207752662,0.077676933,0.001467838,0.0141865,0.062022595,0.005141812,-0.007476272,0.00233446,0.0001393,0.000670421,0.001524739
AUS,6,2007,wiodo,9180.34672,6521.525749,1919.360785,739.4601855,14.62349885,135.796274,589.0404126,0.710379025,0.209072799,0.080548176,0.001592914,0.014792064,0.064163199,-0.00419138,0.001320137,0.002871243,0.000125076,0.000605564,0.002140604
AUS,6,2008,wiodo,10004.92029,6930.64968,2168.893792,905.376818,12.49525349,174.7141384,718.1674261,0.692724128,0.216782716,0.090493157,0.001248911,0.017462822,0.071781424,-0.017654897,0.007709917,0.009944981,-0.000344003,0.002670758,0.007618225
AUS,6,2009,wiodo,9165.053534,6781.448834,1793.172029,590.4326721,11.17352848,100.0629938,479.1961498,0.739924629,0.195653197,0.064422174,0.001219145,0.010917884,0.052285145,0.047200501,-0.021129519,-0.026070983,-2.9766E-05,-0.006544938,-0.019496279
AUS,6,2010,wiodo,10675.34626,7836.273342,2101.251352,737.821561,15.33806748,136.3020213,586.1814723,0.734053318,0.19683215,0.069114532,0.001436775,0.012767925,0.054909832,-0.005871311,0.001178953,0.004692358,0.00021763,0.001850041,0.002624687
AUS,6,2011,wiodo,11836.13616,8822.258777,2222.609957,791.2674299,19.09481394,135.8084123,636.3642037,0.745366449,0.187781716,0.066851836,0.001613264,0.01147405,0.053764522,0.011313131,-0.009050434,-0.002262696,0.000176489,-0.001293875,-0.00114531
AUS,10,1995,wiodo,5300.983881,3408.922137,1356.458088,535.6036566,71.47085646,75.74496002,388.3878401,0.643073477,0.255887986,0.101038537,0.013482564,0.014288849,0.073267123,,,,,,
AUS,10,1996,wiodo,5782.08545,3716.036529,1474.687964,591.3609575,71.84582387,91.09139817,428.4237355,0.642681012,0.255044305,0.102274683,0.01242559,0.015754073,0.07409502,-0.000392465,-0.000843681,0.001236146,-0.001056974,0.001465224,0.000827897
AUS,10,1997,wiodo,5460.65625,3494.883548,1425.499012,540.2736897,64.899035,86.89475119,388.4799036,0.640011637,0.261049029,0.098939333,0.011884842,0.015912877,0.071141615,-0.002669375,0.006004724,-0.00333535,-0.000540748,0.000158804,-0.002953405
AUS,10,1998,wiodo,4731.8291,3059.066278,1197.084844,475.6779776,54.9731224,82.20911164,338.4957435,0.646487059,0.252985647,0.100527295,0.011617732,0.017373643,0.071535919,0.006475422,-0.008063382,0.001587962,-0.00026711,0.001460766,0.000394304
AUS,10,1999,wiodo,5086.490955,3129.693268,1373.821632,582.9760549,69.7811758,94.13853371,419.0563454,0.61529516,0.27009222,0.11461262,0.013718923,0.018507559,0.082386138,-0.031191899,0.017106573,0.014085325,0.002101191,0.001133916,0.010850219
AUS,10,2000,wiodo,4827.68164,2909.25946,1301.663992,616.7581882,67.01338787,108.2076194,441.5371809,0.602620404,0.269625068,0.127754528,0.01388107,0.022413992,0.091459465,-0.012674756,-0.000467152,0.013141908,0.000162147,0.003906433,0.009073327
AUS,10,2001,wiodo,4248.27148,2579.06243,1128.656477,540.5525729,57.50653396,97.95118996,385.0948489,0.607085127,0.265674282,0.127240591,0.013536455,0.023056716,0.09064742,0.004464723,-0.003950786,-0.000513937,-0.000344615,0.000642724,-0.000812045
AUS,10,2002,wiodo,4852.67578,3029.164397,1239.778261,583.7331225,62.64655636,105.3257353,415.7608308,0.624225589,0.255483432,0.120290979,0.012909693,0.021704672,0.085676614,0.017140462,-0.01019085,-0.006949612,-0.000626762,-0.001352044,-0.004970806
AUS,10,2003,wiodo,6170.04443,3979.148585,1480.639377,710.2564683,79.00339326,134.8486692,496.4044059,0.644914089,0.239972239,0.115113672,0.012804348,0.021855381,0.080453943,0.0206885,-0.015511193,-0.005177307,-0.000105345,0.000150709,-0.005222671
AUS,10,2004,wiodo,7657.485764,4840.365512,1871.286035,945.834216,112.2576254,139.9277535,693.6488371,0.63210898,0.244373427,0.123517594,0.014659854,0.018273329,0.090584411,-0.012805109,0.004401188,0.008403922,0.001855506,-0.003582052,0.010130468
AUS,10,2005,wiodo,8043.47336,4969.594657,1999.613852,1074.264851,128.9706128,158.8064451,786.487793,0.617841874,0.248600793,0.133557333,0.016034194,0.019743516,0.097779623,-0.014267106,0.004227366,0.010039739,0.00137434,0.001470187,0.007195212
AUS,10,2006,wiodo,8027.75519,5004.360053,1947.041054,1076.354083,132.4036281,158.3821403,785.5683147,0.623382245,0.242538668,0.134079087,0.016493232,0.019729319,0.097856536,0.005540371,-0.006062125,0.000521754,0.000459038,-1.4197E-05,7.6913E-05
AUS,10,2007,wiodo,9610.1128,5904.012268,2365.621088,1340.479445,166.9879946,201.1313579,972.3600921,0.614354107,0.246159555,0.139486338,0.017376278,0.020929136,0.101180924,-0.009028138,0.003620887,0.005407251,0.000883046,0.001199817,0.003324388
AUS,10,2008,wiodo,10473.2873,6260.702492,2604.058517,1608.526291,193.1968448,239.165342,1176.164104,0.597778168,0.248638125,0.153583707,0.018446629,0.022835747,0.112301331,-0.016575939,0.00247857,0.014097369,0.001070351,0.001906611,0.011120407
AUS,10,2009,wiodo,9594.103314,6188.73844,2297.847759,1107.517114,151.3745402,151.9705554,804.1720185,0.645056472,0.239506255,0.115437272,0.015777873,0.015839996,0.083819404,0.047278304,-0.00913187,-0.038146435,-0.002668756,-0.006995751,-0.028481927
AUS,10,2010,wiodo,11175.09839,7245.052373,2603.027264,1327.018754,188.3295492,189.896103,948.7931018,0.648321126,0.232931038,0.118747836,0.016852608,0.01699279,0.084902438,0.003264654,-0.006575217,0.003310564,0.001074735,0.001152794,0.001083034
AUS,10,2011,wiodo,12390.22925,7987.696444,2950.710027,1451.82278,226.3544073,189.3821466,1036.086226,0.64467705,0.238148138,0.117174812,0.018268783,0.015284798,0.083621231,-0.003644076,0.0052171,-0.001573024,0.001416175,-0.001707992,-0.001281207
AUS,19,1995,wiodo,21662.0117,16806.30891,3722.284042,1133.418747,214.2375964,208.9107486,710.2704018,0.775842481,0.171834643,0.052322876,0.009890014,0.009644107,0.032788755,,,,,,
AUS,19,1996,wiodo,24483.48828,18943.59816,4239.441509,1300.448612,240.2435247,246.6543454,813.5507423,0.773729541,0.173155126,0.053115332,0.009812471,0.010074314,0.033228547,-0.00211294,0.001320483,0.000792456,-7.7543E-05,0.000430207,0.000439792
AUS,19,1997,wiodo,24167.86719,18629.46018,4265.388983,1273.018029,216.1425572,251.9909896,804.8844821,0.770835922,0.176490087,0.052673991,0.008943386,0.010426695,0.03330391,-0.002893619,0.003334961,-0.000441341,-0.000869085,0.000352381,7.5363E-05
AUS,19,1998,wiodo,21815,16847.62901,3767.897692,1199.473299,198.3920832,241.2441489,759.8370668,0.772295623,0.172720499,0.054983878,0.009094297,0.011058636,0.034830945,0.001459701,-0.003769588,0.002309887,0.000150911,0.000631941,0.001527035
AUS,19,1999,wiodo,22840.7047,17275.90523,4191.940571,1372.858895,226.5071423,258.7379301,887.6138223,0.756364808,0.183529389,0.060105803,0.009916819,0.011327931,0.038861052,-0.015930815,0.01080889,0.005121925,0.000822522,0.000269295,0.004030107
AUS,19,2000,wiodo,21244.29492,15597.08625,4106.548496,1540.660179,238.8240796,303.6572009,998.1788981,0.734177637,0.193301237,0.072521126,0.011241798,0.014293588,0.046985739,-0.022187171,0.009771848,0.012415323,0.001324979,0.002965657,0.008124687
AUS,19,2001,wiodo,19839.17773,14827.15186,3644.631295,1367.394571,205.2339234,283.7518228,878.4088251,0.747367258,0.183708788,0.068923954,0.010344881,0.0143026,0.044276473,0.013189621,-0.009592449,-0.003597172,-0.000896917,9.012E-06,-0.002709266
AUS,19,2002,wiodo,21061.42188,15984.95239,3696.423655,1380.045834,211.7063185,293.5985227,874.7409924,0.758968339,0.175506843,0.065524818,0.010051853,0.013940109,0.041532856,0.011601081,-0.008201945,-0.003399136,-0.000293028,-0.000362491,-0.002743617
AUS,19,2003,wiodo,28347.2168,21908.90742,4640.059538,1798.249842,286.1158735,389.5610402,1122.572928,0.772876843,0.1636866,0.063436557,0.010093262,0.013742479,0.039600816,0.013908504,-0.011820243,-0.002088261,4.1409E-05,-0.00019763,-0.00193204
AUS,19,2004,wiodo,34653.53745,26529.96736,5678.384601,2445.185487,402.5710354,513.9269381,1528.687514,0.765577465,0.163861615,0.07056092,0.011617026,0.014830432,0.044113462,-0.007299378,0.000175015,0.007124363,0.001523764,0.001087953,0.004512646
AUS,19,2005,wiodo,37293.73407,28194.70554,6190.167893,2908.860637,466.3813352,637.2482199,1805.231082,0.75601723,0.165984127,0.077998643,0.012505622,0.017087273,0.048405748,-0.009560235,0.002122512,0.007437723,0.000888596,0.002256841,0.004292286
AUS,19,2006,wiodo,39503.17366,29934.17221,6367.406357,3201.595096,513.5470699,725.5519919,1962.496035,0.757766261,0.16118721,0.081046529,0.013000147,0.018366929,0.049679452,0.001749031,-0.004796917,0.003047886,0.000494525,0.001279656,0.001273704
AUS,19,2007,wiodo,49242.04392,37074.89125,8014.263803,4152.888863,687.9549727,911.8465705,2553.08732,0.752911299,0.16275246,0.084336241,0.013970886,0.018517643,0.051847712,-0.004854962,0.00156525,0.003289712,0.000970739,0.000150714,0.00216826
AUS,19,2008,wiodo,55202.41931,40774.986,9281.339356,5146.09395,753.4830624,1255.166482,3137.444406,0.738644909,0.168132837,0.093222254,0.013649457,0.022737527,0.05683527,-0.01426639,0.005380377,0.008886013,-0.000321429,0.004219884,0.004987558
AUS,19,2009,wiodo,53881.607,41432.97952,8614.406712,3834.220769,671.7670701,795.5573437,2366.896355,0.768963322,0.159876574,0.071160104,0.012467465,0.014764915,0.043927724,0.030318413,-0.008256263,-0.02206215,-0.001181992,-0.007972612,-0.012907546
AUS,19,2010,wiodo,64132.56071,49050.40021,10167.62892,4914.531579,794.2070775,1143.180866,2977.143636,0.764828344,0.158540822,0.076630833,0.012383835,0.01782528,0.046421718,-0.004134978,-0.001335752,0.005470729,-8.363E-05,0.003060365,0.002493994
AUS,19,2011,wiodo,76348.70981,57860.34061,12572.00777,5916.361439,959.668113,1338.224057,3618.469269,0.75784307,0.164665622,0.077491309,0.012569539,0.017527789,0.047393981,-0.006985274,0.0061248,0.000860476,0.000185704,-0.000297491,0.000972263
AUT,1,1995,wiodo,10975.3281,7527.172938,2608.452854,839.7023096,144.9978306,161.8063023,532.8981766,0.68582669,0.237665137,0.076508174,0.013211252,0.01474273,0.048554191,,,,,,
AUT,1,1996,wiodo,10206.34766,6817.676052,2548.863063,839.8085445,133.9666644,143.7975556,562.0443245,0.667983913,0.249733122,0.082282965,0.013125818,0.014089032,0.055068115,-0.017842777,0.012067985,0.005774791,-8.5434E-05,-0.000653698,0.006513924
AUT,1,1997,wiodo,9087.81152,5747.10753,2483.597708,857.1062824,122.8944427,150.4074357,583.8044041,0.632397307,0.273288866,0.094313827,0.013522996,0.016550457,0.064240373,-0.035586606,0.023555744,0.012030862,0.000397178,0.002461425,0.009172258
AUT,1,1998,wiodo,8699.17676,5326.520362,2486.538405,886.1179928,124.0554476,164.0783566,597.9841886,0.612301659,0.285836059,0.101862282,0.014260596,0.018861366,0.068740319,-0.020095648,0.012547193,0.007548455,0.0007376,0.002310909,0.004499946
AUT,1,1999,wiodo,8334.759872,4913.092682,2503.975653,917.6915366,134.1273306,170.4410865,613.1231195,0.589470214,0.30042565,0.110104136,0.016092525,0.02044943,0.073562182,-0.022831445,0.014589591,0.008241854,0.001831929,0.001588064,0.004821863
AUT,1,2000,wiodo,7162.92822,4182.327665,2123.67315,856.927405,143.3838261,164.9118381,548.6317408,0.583885184,0.296481144,0.119633672,0.020017487,0.023022964,0.076593221,-0.00558503,-0.003944506,0.009529536,0.003924962,0.002573534,0.003031039
AUT,1,2001,wiodo,7243.93701,4126.05688,2238.703747,879.1763834,139.8024104,166.0360801,573.337893,0.569587625,0.30904517,0.121367204,0.019299231,0.022920696,0.079147278,-0.014297559,0.012564026,0.001733532,-0.000718256,-0.000102268,0.002554057
AUT,1,2002,wiodo,7636.65186,4304.823367,2370.955567,960.8729261,159.2592669,183.121809,618.4918501,0.563705593,0.310470558,0.125823848,0.020854593,0.023979332,0.080989924,-0.005882032,0.001425388,0.004456644,0.001555362,0.001058636,0.001842646
AUT,1,2003,wiodo,9082.51172,4944.549785,2918.335048,1219.626888,190.9457075,224.3861298,804.2950506,0.544403348,0.321313656,0.134282996,0.021023447,0.024705295,0.088554254,-0.019302245,0.010843098,0.008459148,0.000168854,0.000725963,0.00756433
AUT,1,2004,wiodo,10168.38682,5526.386815,3268.783243,1373.21676,230.3082823,263.689373,879.2191048,0.543487076,0.321465273,0.135047652,0.022649441,0.025932272,0.086465938,-0.000916272,0.000151617,0.000764656,0.001625994,0.001226977,-0.002088316
AUT,1,2005,wiodo,9706.51174,4976.003025,3241.901094,1488.607621,266.3616855,271.1118033,951.1341326,0.512645857,0.333992394,0.153361749,0.027441546,0.02793092,0.097989284,-0.030841219,0.012527121,0.018314097,0.004792105,0.001998648,0.011523346
AUT,1,2006,wiodo,10507.55461,5196.386593,3595.526173,1715.641844,290.6889632,319.6567968,1105.296084,0.494538148,0.342184867,0.163276986,0.027664759,0.030421617,0.10519061,-0.018107709,0.008192473,0.009915237,0.000223213,0.002490697,0.007201326
AUT,1,2007,wiodo,12820.69796,6154.882637,4459.776393,2206.03893,326.0687101,462.6635547,1417.306666,0.480073913,0.347857535,0.172068552,0.025432992,0.036087236,0.110548324,-0.014464235,0.005672668,0.008791566,-0.002231767,0.005665619,0.005357714
AUT,1,2008,wiodo,14007.5003,6442.212882,4987.537781,2577.749638,372.7391836,508.3760117,1696.634442,0.459911672,0.356061944,0.184026385,0.026609971,0.036293129,0.121123284,-0.020162241,0.008204409,0.011957833,0.001176979,0.000205893,0.01057496
AUT,1,2009,wiodo,11824.30044,5764.401706,4136.237026,1923.661705,274.9189248,357.1331014,1291.609679,0.487504672,0.349808181,0.162687147,0.023250333,0.030203318,0.109233496,0.027593,-0.006253763,-0.021339238,-0.003359638,-0.006089811,-0.011889788
AUT,1,2010,wiodo,12297.74488,5806.173869,4356.952276,2134.618731,308.5752002,401.5630472,1424.480484,0.472133219,0.354288719,0.173578063,0.025092015,0.032653389,0.115832659,-0.015371453,0.004480538,0.010890916,0.001841682,0.002450071,0.006599163
AUT,1,2011,wiodo,15085.76527,6923.570176,5441.896597,2720.298496,392.7133691,504.0837452,1823.501382,0.45894723,0.360730563,0.180322208,0.026032048,0.033414529,0.12087563,-0.013185989,0.006441844,0.006744145,0.000940033,0.00076114,0.005042971
AUT,2,1995,wiodo,1495.549437,825.682872,451.9037089,217.9628562,15.06884249,65.0073666,137.8866471,0.552093332,0.302165678,0.14574099,0.01007579,0.043467213,0.092197987,,,,,,
AUT,2,1996,wiodo,1496.18481,772.9397147,481.5937622,241.6513331,13.60222145,75.8339402,152.2151715,0.516607113,0.3218812,0.161511687,0.009091271,0.050684875,0.101735541,-0.035486219,0.019715522,0.015770697,-0.000984519,0.007217662,0.009537554
AUT,2,1997,wiodo,1312.65686,678.9158006,416.0957567,217.6453027,9.114602179,73.22313359,135.307567,0.517207369,0.316987454,0.165805177,0.006943629,0.055782387,0.10307916,0.000600256,-0.004893746,0.00429349,-0.002147642,0.005097512,0.001343619
AUT,2,1998,wiodo,1281.97083,657.0699605,409.2835616,215.6173079,8.474539072,70.16523286,136.977536,0.512546733,0.319261213,0.168192055,0.006610555,0.054732316,0.106849183,-0.004660636,0.002273759,0.002386878,-0.000333074,-0.001050071,0.003770023
AUT,2,1999,wiodo,1309.77525,683.4782236,414.4277241,211.8693025,9.178996307,64.71693383,137.9733723,0.521828629,0.316411326,0.161760044,0.00700807,0.049410717,0.105341258,0.009281896,-0.002849887,-0.006432011,0.000397515,-0.005321599,-0.001507925
AUT,2,2000,wiodo,1307.59595,667.0232912,406.0170135,234.5556453,8.250778255,68.13790294,158.1669641,0.510114222,0.310506478,0.179379299,0.006309884,0.052109295,0.120960121,-0.011714407,-0.005904848,0.017619255,-0.000698186,0.002698578,0.015618863
