country,sect,t,source,outp,outpd,outptt,gvco,gvcobp,gvcofp,gvcomix
ABW,2,1990,eora,1.17515445990651,-0.0140953166424018,-0.100395408331485,1.2896451848804,0.148023978773416,-0.0798966033240891,1.221517809431073
ABW,2,1991,eora,1.20065479388649,-0.0238515588892476,-0.122183257703345,1.34668961047909,0.157233498363473,-0.0885294438002185,1.277985555915836
ABW,2,1992,eora,1.19392571836358,-0.0251271155003462,-0.169288312427814,1.38834114629174,0.161795123104838,-0.121723554083877,1.348269577270779
ABW,2,1993,eora,1.22639555692342,-0.0227985402193383,-0.0989406863971867,1.34813478353995,0.154972812589991,-0.104504578253585,1.297666549203544
ABW,2,1994,eora,1.29418650304348,-0.0214326712269131,-0.0635518341381262,1.37917100840852,0.157226951193856,-0.111896878517681,1.333840935732345
ABW,2,1995,eora,1.4565893194555,-0.0179384214651943,-0.10589214235308,1.58041988327378,0.183404908066129,-0.0970329263239123,1.494047901531563
ABW,2,1996,eora,1.71066009300884,-0.0054201992352377,-0.0258121638526378,1.74189245609671,0.196964594719622,-0.060405247484427,1.605333108861515
ABW,2,1997,eora,1.65051339037348,-0.0083958336622996,-0.133327321779215,1.792236545815,0.198537196813442,-0.0902933674446033,1.683992716446161
ABW,2,1998,eora,2.34827241802048,0.0185254212934719,0.541389132704281,1.78835786402272,0.206694284890459,0.0509629013667582,1.530700677765503
ABW,2,1999,eora,2.55996535902438,0.023068928138278,0.6586799119881901,1.87821651889792,0.221360805673304,0.0646211476583523,1.592234565566264
ABW,2,2000,eora,5.47075606742604,0.129404511254137,3.54642714041538,1.79492441575652,0.218510225946629,0.373601613746346,1.202812576063545
ABW,2,2001,eora,3.22360204133549,0.0228372347285775,1.26424922908775,1.93651557751916,0.237245540369193,0.140175981112327,1.55909405603764
ABW,2,2002,eora,3.10942359329167,0.0202962747436123,1.11671986677041,1.97240745177765,0.235339183634232,0.121673632299372,1.615394635844046
ABW,2,2003,eora,1.57441197306249,-0.0180072165308832,-0.311511495563971,1.90393068515735,0.20247005343102,-0.155255945460613,1.856716577186943
ABW,2,2004,eora,1.33979789180741,-0.0542021400215827,-0.604047869217415,1.9980479010464,0.232552709300121,-0.294896145301995,2.060391337048274
ABW,2,2005,eora,1.37238204839035,-0.0768780446904121,-0.822895246889894,2.27215533997066,0.266142602530666,-0.387375089437289,2.393387826877283
ABW,2,2006,eora,1.2543982992555,-0.140353150842986,-1.05636016146803,2.45111161156651,0.321220498141323,-0.5500547462570691,2.679945859682256
ABW,2,2007,eora,1.23712947601351,-0.217750992688927,-1.28062244795142,2.73550291665385,0.379588894230671,-0.682744365900627,3.038658388323806
ABW,2,2008,eora,1.22540533313347,-0.287502534907949,-1.59151577376048,3.1044236418019,0.448308266999249,-0.842681043468345,3.498796418270996
ABW,2,2009,eora,1.2408706514717,-0.225754964435126,-1.405550835636,2.87217645154282,0.405226623323759,-0.672464454046572,3.139414282265633
ABW,2,2010,eora,1.37650864735881,-0.24439058218831,-1.70047768012725,3.32137690967437,0.485701244028295,-0.824355926020845,3.66003159166692
ABW,2,2011,eora,1.80457096492715,-0.271613147265612,-2.28446630268499,4.36065041487776,0.669483546257212,-1.09855611562211,4.789722984242658
ABW,2,2012,eora,1.92198027509509,-0.254176057037323,-2.00717750315247,4.183333835284889,0.656622390266414,-0.955930246342856,4.482641691361332
ABW,2,2013,eora,2.10984199909305,-0.240859936816444,-1.89589956765675,4.24660150356624,0.672863534706774,-0.892645465385627,4.466383434245094
ABW,2,2014,eora,2.18597688653273,-0.232326276967969,-1.92074419962771,4.33904736312841,0.6890215161140599,-0.891948372296903,4.541974219311253
ABW,2,2015,eora,1.74117698566606,-0.228054935272881,-1.78747554694415,3.7567074678831,0.68083213675996,-0.793745667219341,3.869620998342481
AFG,2,1990,eora,11.1284733359185,8.820739545813211,1.67729898383775,0.6304348062675611,0.0390663112511546,0.243313370164493,0.3480551248519135
AFG,2,1991,eora,10.0359372094685,7.73759831841008,1.67967114467011,0.6186677463882571,0.0403729203396779,0.227729174808033,0.3505656512405462
AFG,2,1992,eora,10.0001333514983,7.59995862347983,1.72698582769056,0.673188900327955,0.0451484909431431,0.246531948162273,0.3815084612225389
AFG,2,1993,eora,7.814453499778231,5.525483682481561,1.63142858795219,0.657541229344485,0.0458781550034685,0.228589026557061,0.3830740477839555
AFG,2,1994,eora,6.2828830541883,4.0528454210784,1.5327135908166,0.697324042293308,0.0515161230840713,0.22138996254512,0.4244179566641167
AFG,2,1995,eora,8.48638430882837,6.02701899339596,1.71266516820655,0.746700147225858,0.058513051944354,0.239421058491078,0.448766036790426
AFG,2,1996,eora,7.80715764014833,5.330620783731439,1.72005395252751,0.756482903889381,0.0616674746822111,0.226633144482236,0.4681822847249339
AFG,2,1997,eora,7.00648091667834,4.48558445350141,1.71906522550429,0.801831237672631,0.0682665108871845,0.219353543263082,0.5142111835223645
AFG,2,1998,eora,6.951435305027849,4.469248276718821,1.70283729562248,0.779349732686558,0.0622386631498999,0.23129003485912,0.4858210346775381
